seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha,family
30,313,0.02875399361022364,1,9.0,4,1,0,-0.30935471508178913,-0.3051557,0.0,0.0,0.15537593038338657,0.16303287,-24.42999097763578,-24.194921,20.217252396166135,25.0,0.132,borrow
31,313,0.02875399361022364,1,9.0,4,1,0,-0.30639442207476036,-0.20166731,0.0,0.0,0.15560634725239617,0.164107,-24.287747747603834,-24.484781,24.39297124600639,29.0,0.132,borrow
32,313,0.03194888178913738,1,10.0,4,1,0,-0.30462777969712457,-0.15958469,0.0,0.0,0.17300341214057507,0.17443058,-23.659669763578275,-23.222395,30.856230031948883,36.0,0.132,borrow
33,313,0.03514376996805112,1,11.0,4,1,0,-0.2978272685600639,-0.4624725,0.0,0.0,0.17287323067092653,0.19407599,-23.62306659744409,-22.793844,29.2555910543131,35.0,0.132,borrow
34,313,0.03514376996805112,1,11.0,4,1,0,-0.29712775090067095,-0.46549237,0.0,0.0,0.17736601884984027,0.18529825,-23.477434447284345,-22.758661,31.13738019169329,37.0,0.132,borrow
35,313,0.03194888178913738,1,10.0,4,1,0,-0.3034164601913738,-0.56933945,0.0,0.0,0.15197257380191695,0.15258317,-24.43561780511182,-25.071173,26.93290734824281,32.0,0.132,borrow
36,313,0.02875399361022364,1,9.0,4,1,0,-0.3135528421070288,-0.23652238,0.0,0.0,0.14516021948562302,0.142813,-24.81972914057508,-25.480312,18.706070287539937,23.0,0.132,borrow
37,313,0.03194888178913738,1,10.0,4,1,0,-0.3033778542092332,-0.25279495,0.0,0.0,0.17037012182108624,0.16657555,-23.71319153354633,-23.889982,27.84664536741214,33.0,0.132,borrow
38,313,0.03194888178913738,1,10.0,4,1,0,-0.304985560808147,-0.35893062,0.0,0.0,0.16198684182108625,0.16346161,-24.103504325878596,-24.33467,24.987220447284344,30.0,0.132,borrow
39,313,0.02875399361022364,1,9.0,4,1,0,-0.3072926227339169,-0.21301152,0.0,0.0,0.14633556322683705,0.14996587,-24.693418389776358,-23.844841,16.670926517571885,21.0,0.132,borrow
