alpha,family,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,seed,runtime_sec,support_mode,support_total,borrow_limit,borrow_interest,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_dbar_post_mean,eval_occupied_post_mean,eval_episodes_per_env,eval_t_eval,mean_update_fraction,final_update_counter,final_energy_E_post,final_depr_F_post,final_vartd_VarTD,total_support_s,total_debt_charge,max_debt_level_post
0.075,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,30,22.303776615997776,none,0.0,0.6,0.01,100.0,-23.72545051574707,26.0,0.0,0.6132197976112366,0.25999999046325684,4.0,104.0,0.002400000113993883,3.0,-0.5982918739318848,0.0,0.18471784889698029,0.0,6.998159408569336,0.6000000238418579
0.075,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,31,10.549935230985284,none,0.0,0.6,0.01,100.0,-24.77847671508789,26.0,0.0,0.551292359828949,0.3199999928474426,4.0,104.0,0.002400000113993883,3.0,-0.6000000238418579,0.0,0.1183871328830719,0.0,7.009644508361816,0.6000000238418579
0.075,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,32,10.551667591906153,none,0.0,0.6,0.01,100.0,-23.55800437927246,26.0,0.019999999552965164,0.4677436351776123,0.5199999809265137,4.0,104.0,0.008799999952316284,11.0,-0.19287970662117004,0.0,0.1546768844127655,0.0,4.5587158203125,0.6000000238418579
0.075,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,33,10.586408561910503,none,0.0,0.6,0.01,100.0,-24.40964126586914,26.0,0.0,0.5048090815544128,0.3700000047683716,4.0,104.0,0.01119999960064888,14.0,-0.5098610520362854,0.0,0.2255202829837799,0.0,4.383338451385498,0.6000000238418579
0.075,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,34,10.585393244982697,none,0.0,0.6,0.01,100.0,-25.204252243041992,26.0,0.0,0.5248141288757324,0.3499999940395355,4.0,104.0,0.008799999952316284,11.0,-0.08493129909038544,0.0,0.15605159103870392,0.0,4.472494602203369,0.6000000238418579
0.075,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,35,10.56635954498779,none,0.0,0.6,0.01,100.0,-23.846513748168945,26.0,0.0,0.492578387260437,0.41999998688697815,4.0,104.0,0.0031999999191612005,4.0,-0.2735494375228882,0.0,0.13856469094753265,0.0,6.347813606262207,0.6000000238418579
0.075,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,36,10.547980325995013,none,0.0,0.6,0.01,100.0,-24.45516014099121,26.0,0.0,0.6121466159820557,0.26999998092651367,4.0,104.0,0.002400000113993883,3.0,-0.6000000238418579,0.0,0.16850730776786804,0.0,6.380825042724609,0.6000000238418579
0.075,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,37,10.572723702993244,none,0.0,0.6,0.01,100.0,-25.00382423400879,26.0,0.0,0.5842329859733582,0.3199999928474426,4.0,104.0,0.002400000113993883,3.0,-0.6000000238418579,0.0,0.19189059734344482,0.0,7.112356185913086,0.6000000238418579
0.075,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,38,10.540864547016099,none,0.0,0.6,0.01,100.0,-22.34294891357422,26.0,0.0,0.5519514083862305,0.22999998927116394,4.0,104.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,0.2186214178800583,0.0,6.412214279174805,0.6000000238418579
0.075,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,39,10.531765938969329,none,0.0,0.6,0.01,100.0,-23.158010482788086,26.0,0.0,0.5316049456596375,0.3499999940395355,4.0,104.0,0.002400000113993883,3.0,-0.5834785103797913,0.0,0.13759230077266693,0.0,7.084927558898926,0.6000000238418579
