alpha,family,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,seed,runtime_sec,support_mode,support_total,borrow_limit,borrow_interest,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_dbar_post_mean,eval_occupied_post_mean,eval_episodes_per_env,eval_t_eval,mean_update_fraction,final_update_counter,final_energy_E_post,final_depr_F_post,final_vartd_VarTD,total_support_s,total_debt_charge,max_debt_level_post
0.057,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,30,23.152378130005673,none,0.0,0.6,0.02,100.0,-24.530590057373047,26.0,0.0,0.6559393405914307,0.22999998927116394,4.0,104.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,0.18776680529117584,0.0,14.355300903320312,0.6000000238418579
0.057,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,31,10.836662834044546,none,0.0,0.6,0.02,100.0,-26.52880859375,26.0,0.0,0.6588844060897827,0.2199999988079071,4.0,104.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,0.12338422238826752,0.0,14.362762451171875,0.6000000238418579
0.057,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,32,10.850147641031072,none,0.0,0.6,0.02,100.0,-24.10341453552246,26.0,0.009999999776482582,0.5153884291648865,0.3999999761581421,4.0,104.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,0.1305973082780838,0.0,14.056392669677734,0.6000000238418579
0.057,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,33,10.8562200400047,none,0.0,0.6,0.02,100.0,-24.77334213256836,26.0,0.009999999776482582,0.5421252250671387,0.41999998688697815,4.0,104.0,0.002400000113993883,3.0,-0.6000000238418579,0.0,0.11443929374217987,0.0,12.976167678833008,0.6000000238418579
0.057,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,34,10.845739381969906,none,0.0,0.6,0.02,100.0,-25.280658721923828,26.0,0.0,0.6060818433761597,0.2199999988079071,4.0,104.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,0.12303551286458969,0.0,14.180023193359375,0.6000000238418579
0.057,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,35,10.872184694046155,none,0.0,0.6,0.02,100.0,-24.672794342041016,26.0,0.0,0.6111329197883606,0.29999998211860657,4.0,104.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,0.1492185890674591,0.0,14.269674301147461,0.6000000238418579
0.057,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,36,10.862987436004914,none,0.0,0.6,0.02,100.0,-24.77195930480957,26.0,0.009999999776482582,0.6172674298286438,0.2199999988079071,4.0,104.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,0.17725719511508942,0.0,14.515325546264648,0.6000000238418579
0.057,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,37,10.851737841963768,none,0.0,0.6,0.02,100.0,-25.33892059326172,26.0,0.0,0.5873555541038513,0.429999977350235,4.0,104.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,0.1995331048965454,0.0,14.215206146240234,0.6000000238418579
0.057,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,38,10.848462988971733,none,0.0,0.6,0.02,100.0,-22.34294891357422,26.0,0.0,0.5519514083862305,0.22999998927116394,4.0,104.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,0.2186214178800583,0.0,14.520732879638672,0.6000000238418579
0.057,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,39,10.859368375968188,none,0.0,0.6,0.02,100.0,-23.469717025756836,26.0,0.0,0.5867339968681335,0.25999999046325684,4.0,104.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,0.1403455138206482,0.0,14.084470748901367,0.6000000238418579
