condition,phase,family,metric_horizon,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_raw,energy_E_post,funding_z,funding_g,funding_income,support_s,debt_charge,debt_level_pre,debt_level_post,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0,eval_return_end_mean_cp,eval_csr_cp,eval_dbar_end_cp,eval_checkpoint_flag
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,0,1.0,1,16,1.0,0.008964948,0.008964948,1.0474522,0.08964948,0.008964948,0.0,0.0,0.0,0.0,-26.624817,26.0,2.304441,0.768147,0.089999996,0.0,100,0.14206287,-0.0005367099,53.717396,1.6093252,26.842068,1.0,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,1,0.0,1,16,0.008964948,0.017632652,0.017632652,1.0620959,0.086677045,0.008667705,0.0,0.0,0.0,0.0,-28.354856,26.000002,2.3366575,0.77888584,0.16800001,0.0,125,0.1352841,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,2,0.0,1,16,0.017632652,0.027966194,0.027966194,0.98575085,0.10333542,0.010333542,0.0,0.0,0.0,0.0,-26.21415,26.000002,2.1686952,0.7228984,0.16000001,0.0,125,0.120542884,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,3,0.0,1,16,0.027966194,0.037044015,0.037044015,1.0420184,0.0907782,0.00907782,0.0,0.0,0.0,0.0,-27.672953,26.000002,2.2924862,0.76416206,0.096,0.0,125,0.13700241,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,4,0.0,1,16,0.037044015,0.047510736,0.047510736,0.9801893,0.10466721,0.010466721,0.0,0.0,0.0,0.0,-26.410032,26.000002,2.1564596,0.71881986,0.16800001,0.0,125,0.13635896,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,5,0.0,1,16,0.047510736,0.05666542,0.05666542,1.0383565,0.091546856,0.009154686,0.0,0.0,0.0,0.0,-27.694408,26.000002,2.28443,0.7614767,0.112,0.0,125,0.17463589,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,6,0.0,1,16,0.05666542,0.0658173,0.0658173,1.0384898,0.09151876,0.009151876,0.0,0.0,0.0,0.0,-27.663412,26.000002,2.2847233,0.76157445,0.14400001,0.0,125,0.15399003,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,7,0.0,1,16,0.0658173,0.07508357,0.07508357,1.0330948,0.092662744,0.009266275,0.0,0.0,0.0,0.0,-26.961267,26.000002,2.2728539,0.75761795,0.18400002,0.0,125,0.16334605,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,8,0.0,1,16,0.07508357,0.08420907,0.08420907,1.0397433,0.09125499,0.009125499,0.0,0.0,0.0,0.0,-27.724567,26.000002,2.287481,0.7624937,0.192,0.0,125,0.13950372,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,9,0.0,1,16,0.08420907,0.094191656,0.094191656,1.0007571,0.09982582,0.009982582,0.0,0.0,0.0,0.0,-25.451208,26.000002,2.2017095,0.73390317,0.17600001,0.0,125,0.14940661,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,10,0.0,1,16,0.094191656,0.104527816,0.104527816,0.98564065,0.10336163,0.010336163,0.0,0.0,0.0,0.0,-26.589434,26.000002,2.1684527,0.7228176,0.104,0.0,125,0.11445243,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,11,0.0,1,16,0.104527816,0.11362686,0.11362686,1.0410041,0.09099047,0.009099047,0.0,0.0,0.0,0.0,-27.315943,26.000002,2.2902546,0.7634182,0.23200001,0.0,125,0.20386131,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,12,0.0,1,16,0.11362686,0.1232685,0.1232685,1.015849,0.09641643,0.009641643,0.0,0.0,0.0,0.0,-27.702784,26.000002,2.2349124,0.7449708,0.2,0.0,125,0.15648964,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,13,0.0,1,16,0.1232685,0.13452314,0.13452314,0.9486684,0.112546384,0.011254638,0.0,0.0,0.0,0.0,-25.471972,26.0,2.0871122,0.6957041,0.17,0.0,100,0.13021144,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,14,0.0,1,16,0.13452314,0.14297308,0.14297308,1.0731465,0.084499374,0.008449937,0.0,0.0,0.0,0.0,-28.225267,26.000002,2.3609693,0.7869898,0.192,0.0,125,0.195592,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,15,0.0,1,16,0.14297308,0.15157917,0.15157917,1.0651941,0.0860609,0.00860609,0.0,0.0,0.0,0.0,-28.803387,26.000002,2.343474,0.781158,0.128,0.0,125,0.15715963,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,16,0.0,1,16,0.15157917,0.16007216,0.16007216,1.0709395,0.08492986,0.008492987,0.0,0.0,0.0,0.0,-28.808376,26.000002,2.356114,0.7853713,0.17600001,0.0,125,0.1516152,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,17,0.0,1,16,0.16007216,0.16949292,0.16949292,1.0259142,0.094207555,0.009420755,0.0,0.0,0.0,0.0,-27.71277,26.000002,2.2570562,0.7523521,0.104,0.0,125,0.16603224,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,18,0.0,1,16,0.16949292,0.17884724,0.17884724,1.0289876,0.093543224,0.009354322,0.0,0.0,0.0,0.0,-27.894894,26.000002,2.263818,0.754606,0.17600001,0.0,125,0.17162499,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,19,0.0,1,16,0.17884724,0.18781513,0.18781513,1.0473093,0.08967899,0.008967899,0.0,0.0,0.0,0.0,-27.591736,26.000002,2.3041265,0.7680422,0.208,0.0,125,0.17322662,,,,,,-25.02706,0.0,0.63454986,1
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,20,0.0,1,16,0.18781513,0.197239,0.197239,1.0257709,0.094238654,0.009423866,0.0,0.0,0.0,0.0,-27.134537,26.000002,2.256741,0.75224704,0.104,0.0,125,0.16646396,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,21,0.0,1,16,0.197239,0.2070173,0.2070173,1.0097367,0.09778299,0.009778299,0.0,0.0,0.0,0.0,-26.157959,26.000002,2.2214649,0.7404883,0.192,0.0,125,0.14186355,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,22,0.0,1,16,0.2070173,0.21639873,0.21639873,1.0277307,0.09381435,0.009381435,0.0,0.0,0.0,0.0,-27.427025,26.000002,2.2610526,0.7536842,0.216,0.0,125,0.14292867,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,23,0.0,1,16,0.21639873,0.22472985,0.22472985,1.0792966,0.0833112,0.00833112,0.0,0.0,0.0,0.0,-28.051506,26.000002,2.3744998,0.7915,0.14400001,0.0,125,0.17504694,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,24,0.0,1,16,0.22472985,0.23543516,0.23543516,0.9704008,0.10705307,0.010705307,0.0,0.0,0.0,0.0,-27.018784,26.000002,2.1349244,0.7116415,0.136,0.0,125,0.13494183,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,25,0.0,1,16,0.23543516,0.2464474,0.2464474,0.95812446,0.11012236,0.011012237,0.0,0.0,0.0,0.0,-25.763903,26.000002,2.1079159,0.7026386,0.17600001,0.0,125,0.12826465,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,26,0.0,1,16,0.2464474,0.25538847,0.25538847,1.0486112,0.089410566,0.008941057,0.0,0.0,0.0,0.0,-27.232836,26.0,2.3069906,0.7689969,0.21,0.0,100,0.13973835,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,27,0.0,1,16,0.25538847,0.2650908,0.2650908,1.0131236,0.09702336,0.009702336,0.0,0.0,0.0,0.0,-27.152462,26.000002,2.2289164,0.74297214,0.104,0.0,125,0.128343,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,28,0.0,1,16,0.2650908,0.27375528,0.27375528,1.0622566,0.08664498,0.008664498,0.0,0.0,0.0,0.0,-28.446781,26.000002,2.337011,0.77900374,0.096,0.0,125,0.15186994,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,29,0.0,1,16,0.27375528,0.28432715,0.28432715,0.9758487,0.10571857,0.010571857,0.0,0.0,0.0,0.0,-26.620312,26.000002,2.14691,0.7156367,0.120000005,0.0,125,0.12863421,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,30,0.0,1,16,0.28432715,0.29326427,0.29326427,1.0488023,0.08937123,0.008937123,0.0,0.0,0.0,0.0,-28.322794,26.000002,2.307411,0.769137,0.16000001,0.0,125,0.1610501,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,31,0.0,1,16,0.29326427,0.3027669,0.3027669,1.022156,0.09502634,0.0095026335,0.0,0.0,0.0,0.0,-26.41495,26.000002,2.248788,0.74959606,0.120000005,0.0,125,0.1260922,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,32,0.0,1,16,0.3027669,0.31189346,0.31189346,1.0396922,0.091265745,0.009126575,0.0,0.0,0.0,0.0,-28.011961,26.000002,2.2873685,0.7624562,0.15200001,0.0,125,0.15392874,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,33,0.0,1,16,0.31189346,0.32156172,0.32156172,1.0146521,0.09668249,0.009668249,0.0,0.0,0.0,0.0,-27.645224,26.000002,2.2322793,0.7440931,0.2,0.0,125,0.13589163,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,34,0.0,1,16,0.32156172,0.33036172,0.33036172,1.0555172,0.08800002,0.008800003,0.0,0.0,0.0,0.0,-27.138847,26.000002,2.322184,0.7740614,0.096,0.0,125,0.13331975,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,35,0.0,1,16,0.33036172,0.3398574,0.3398574,1.0224746,0.094956644,0.009495664,0.0,0.0,0.0,0.0,-27.60043,26.000002,2.249489,0.7498297,0.16800001,0.0,125,0.14692418,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,36,0.0,1,16,0.3398574,0.34882113,0.34882113,1.0475106,0.089637436,0.008963744,0.0,0.0,0.0,0.0,-27.72197,26.000002,2.3045695,0.76818985,0.16800001,0.0,125,0.18303497,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,37,0.0,1,16,0.34882113,0.35823685,0.35823685,1.0261465,0.09415719,0.009415719,0.0,0.0,0.0,0.0,-26.824911,26.000002,2.2575674,0.75252247,0.18400002,0.0,125,0.13078913,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,38,0.0,1,16,0.35823685,0.3675396,0.3675396,1.0313886,0.09302751,0.009302751,0.0,0.0,0.0,0.0,-27.368458,26.000002,2.2691002,0.7563667,0.2,0.0,125,0.14874667,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,39,0.0,1,16,0.3675396,0.377736,0.377736,0.9915534,0.10196393,0.010196393,0.0,0.0,0.0,0.0,-27.027567,26.0,2.181461,0.7271537,0.19,0.0,100,0.14482419,,,,,,-25.02706,0.0,0.63454986,1
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,40,0.0,1,16,0.377736,0.38698873,0.38698873,1.0337297,0.0925274,0.00925274,0.0,0.0,0.0,0.0,-27.202036,26.000002,2.2742507,0.7580836,0.16800001,0.0,125,0.14505394,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,41,0.0,1,16,0.38698873,0.39778572,0.39778572,0.9666974,0.10796987,0.010796987,0.0,0.0,0.0,0.0,-25.80275,26.000002,2.1267767,0.7089256,0.23200001,0.0,125,0.15474616,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,42,0.0,1,16,0.39778572,0.40742186,0.40742186,1.0160971,0.09636136,0.009636137,0.0,0.0,0.0,0.0,-26.823202,26.000002,2.2354581,0.7451527,0.16800001,0.0,125,0.13565901,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,43,1.0,2,32,0.40742186,-0.58366233,-0.58366233,1.0498371,0.08915853,0.008915853,0.0,0.0,0.0,0.58366233,-27.608246,26.000002,2.3096879,0.769896,0.136,0.0,125,0.16304772,-0.0004478045,50.283714,1.6087699,25.12532,1.0,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,44,0.0,2,32,-0.58366233,-0.5842271,-0.5842271,0.9543431,0.111085385,0.011108539,0.0,0.0116732465,0.58366233,0.5842271,-26.310154,26.000002,2.0995967,0.6998656,0.216,0.0,125,0.17868316,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,45,0.0,2,32,-0.5842271,-0.58549863,-0.58549863,0.9824251,0.10412976,0.010412976,0.0,0.011684542,0.5842271,0.58549863,-27.372828,26.000002,2.1613784,0.72045946,0.216,0.0,125,0.16753592,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,46,0.0,2,32,-0.58549863,-0.58772016,-0.58772016,1.0228033,0.09488481,0.009488481,0.0,0.011709972,0.58549863,0.58772016,-28.00606,26.000002,2.2502122,0.75007075,0.128,0.0,125,0.14306578,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,47,0.0,2,32,-0.58772016,-0.58984876,-0.58984876,1.0165632,0.09625799,0.009625799,0.0,0.011754403,0.58772016,0.58984876,-27.000175,26.000002,2.2364836,0.74549454,0.096,0.0,125,0.14795487,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,48,0.0,2,32,-0.58984876,-0.5913607,-0.5913607,0.98779464,0.10285024,0.0102850245,0.0,0.011796975,0.58984876,0.5913607,-25.598118,26.000002,2.1731915,0.7243972,0.224,0.0,125,0.11764438,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,49,0.0,2,32,-0.5913607,-0.59192234,-0.59192234,0.94824684,0.1126557,0.01126557,0.0,0.011827214,0.5913607,0.59192234,-26.240294,26.000002,2.0861847,0.69539493,0.192,0.0,125,0.14314596,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,50,0.0,2,32,-0.59192234,-0.5936713,-0.5936713,0.996133,0.10089437,0.0100894375,0.0,0.011838446,0.59192234,0.5936713,-26.786673,26.000002,2.1915364,0.73051214,0.16800001,0.0,125,0.1496311,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,51,0.0,2,32,-0.5936713,-0.5955924,-0.5955924,1.0020747,0.09952342,0.009952342,0.0,0.011873426,0.5936713,0.5955924,-26.498743,26.000002,2.2046084,0.7348695,0.136,0.0,125,0.12590504,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,52,0.0,2,32,-0.5955924,-0.5964058,-0.5964058,0.95473886,0.11098418,0.011098417,0.0,0.011911848,0.5955924,0.5964058,-26.090073,26.0,2.1004674,0.70015585,0.22,0.0,100,0.13456734,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,53,0.0,2,32,-0.5964058,-0.59937096,-0.59937096,1.0475463,0.08963006,0.008963007,0.0,0.011928116,0.5964058,0.59937096,-28.014082,26.000002,2.3046477,0.7682159,0.17600001,0.0,125,0.17355242,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,54,0.0,2,32,-0.59937096,-0.6026583,-0.6,1.0604738,0.08700139,0.008700139,0.0,0.011987419,0.59937096,0.6,-27.49917,26.000002,2.3330889,0.7776963,0.15200001,0.0,125,0.16622074,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,55,0.0,2,32,-0.6,-0.6021191,-0.6,1.0051998,0.098809846,0.009880985,0.0,0.012,0.6,0.6,-27.915344,26.000002,2.2114837,0.7371613,0.16000001,0.0,125,0.16240044,,,,,,,,,0
edge_full__borrow__t4m__a0p10__c1p00,extension_full,borrow,long4m,0.1,1.0,35,56,0.0,2,32,-0.6,-0.6021228,-0.6,1.0053626,0.098772794,0.009877279,0.0,0.012,0.6,0.6,-26.924105,26.000002,2.2118418,0.7372806,0.14400001,0.0,125,0.14501269,,,,,,,,,0
