mechanism_tag,mechanism,alpha,seed,update,update_u,update_counter,energy_E_pre,energy_E_post,funding_z,funding_g,funding_g_raw,funding_cut_active,funding_income,funding_alpha_eff,episode_return_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,vartd_VarTD,depr_F,depr_F_post,env_steps
hardzero_only__c0p54__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.01,30,0,1.0,1,1.0,0.45999998,1.0860325,0.0,0.08202901,0.0,0.0,0.01,-27.772104,2.3893192,0.79643977,0.07,0.0,0.21411662,0.0,0.0,3200
hardzero_only__c0p54__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.01,30,1,0.0,1,0.45999998,0.45999998,1.0261097,0.0,0.09416516,0.0,0.0,0.01,-26.503872,2.2574863,0.75249547,0.128,0.0,0.15564354,0.0,0.0,6400
hardzero_only__c0p54__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.01,30,2,0.0,1,0.45999998,0.45999998,1.0118793,0.0,0.09730176,0.0,0.0,0.01,-26.903313,2.226179,0.74205965,0.208,0.0,0.18118379,0.0,0.0,9600
hardzero_only__c0p54__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.01,30,3,0.0,1,0.45999998,0.45999998,1.0790346,0.0,0.08336149,0.0,0.0,0.01,-28.520424,2.3739235,0.79130787,0.15200001,0.0,0.16178016,0.0,0.0,12800
hardzero_only__c0p54__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.01,30,4,0.0,1,0.45999998,0.45999998,1.0226703,0.0,0.09491387,0.0,0.0,0.01,-27.013454,2.2499194,0.7499732,0.16000001,0.0,0.14080787,0.0,0.0,16000
hardzero_only__c0p54__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.01,30,5,0.0,1,0.45999998,0.45999998,1.0473131,0.0,0.0896782,0.0,0.0,0.01,-27.907997,2.3041348,0.76804495,0.16000001,0.0,0.15698737,0.0,0.0,19200
hardzero_only__c0p54__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.01,30,6,0.0,1,0.45999998,0.45999998,1.0043395,0.0,0.09900579,0.0,0.0,0.01,-26.854574,2.209591,0.7365303,0.14400001,0.0,0.13123047,0.0,0.0,22400
hardzero_only__c0p54__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.01,30,7,0.0,1,0.45999998,0.45999998,1.0023216,0.0,0.09946686,0.0,0.0,0.01,-26.82901,2.2051516,0.73505056,0.16000001,0.0,0.13964114,0.0,0.0,25600
hardzero_only__c0p54__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.01,30,8,0.0,1,0.45999998,0.45999998,1.0436885,0.0,0.09042976,0.0,0.0,0.01,-27.258774,2.2961607,0.76538694,0.192,0.0,0.17142312,0.0,0.0,28800
hardzero_only__c0p54__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.01,30,9,0.0,1,0.45999998,0.45999998,1.0609101,0.0,0.086914025,0.0,0.0,0.01,-27.706799,2.3340487,0.77801627,0.224,0.0,0.18060046,0.0,0.0,32000
hardzero_only__c0p54__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.01,30,10,0.0,1,0.45999998,0.45999998,1.0368247,0.0,0.091870345,0.0,0.0,0.01,-26.629507,2.28106,0.7603533,0.136,0.0,0.17860019,0.0,0.0,35200
hardzero_only__c0p54__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.01,30,11,0.0,1,0.45999998,0.45999998,1.0356411,0.0,0.092121065,0.0,0.0,0.01,-28.173532,2.278456,0.75948536,0.136,0.0,0.15427917,0.0,0.0,38400
hardzero_only__c0p54__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.01,30,12,0.0,1,0.45999998,0.45999998,1.0129904,0.0,0.09705313,0.0,0.0,0.01,-27.975718,2.2286234,0.7428745,0.14400001,0.0,0.16307916,0.0,0.0,41600
hardzero_only__c0p54__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.01,30,13,0.0,1,0.45999998,0.45999998,1.0517963,0.0,0.08875723,0.0,0.0,0.01,-27.396416,2.313998,0.7713327,0.17,0.0,0.17355146,0.0,0.0,44800
hardzero_only__c0p54__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.01,30,14,0.0,1,0.45999998,0.45999998,1.0848879,0.0,0.0822455,0.0,0.0,0.01,-27.578556,2.386801,0.79560035,0.128,0.0,0.1684076,0.0,0.0,48000
hardzero_only__c0p54__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.01,30,15,0.0,1,0.45999998,0.45999998,1.0266877,0.0,0.09403993,0.0,0.0,0.01,-26.709309,2.258758,0.7529194,0.16800001,0.0,0.18150944,0.0,0.0,51200
hardzero_only__c0p54__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.01,30,16,0.0,1,0.45999998,0.46103403,0.98545307,0.103406295,0.103406295,1.0,0.0010340629,0.01,-25.615942,2.16804,0.72268003,0.256,0.0,0.15804552,0.0,0.0,54400
