alpha,family,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,seed,runtime_sec,support_mode,support_total,borrow_limit,borrow_interest,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_dbar_post_mean,eval_occupied_post_mean,eval_episodes_per_env,eval_t_eval,mean_update_fraction,final_update_counter,final_energy_E_post,final_depr_F_post,final_vartd_VarTD,total_support_s,total_debt_charge,max_debt_level_post
0.081,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,30,22.384493638994172,none,0.0,0.6,0.01,100.0,-23.749513626098633,26.0,0.0,0.5951814651489258,0.26999998092651367,4.0,104.0,0.002400000113993883,3.0,-0.6000000238418579,0.0,0.18531683087348938,0.0,7.032410621643066,0.6000000238418579
0.081,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,31,10.565674519049935,none,0.0,0.6,0.01,100.0,-25.84116554260254,26.0,0.0,0.591008186340332,0.3499999940395355,4.0,104.0,0.002400000113993883,3.0,-0.5989469885826111,0.0,0.12064865231513977,0.0,7.024517059326172,0.6000000238418579
0.081,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,32,10.578822399955243,none,0.0,0.6,0.01,100.0,-23.383886337280273,26.0,0.0,0.5070525407791138,0.3999999761581421,4.0,104.0,0.01119999960064888,14.0,-0.2883680760860443,0.0,0.24735881388187408,0.0,4.38688850402832,0.597955584526062
0.081,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,33,10.569525780971162,none,0.0,0.6,0.01,100.0,-24.077356338500977,26.0,0.0,0.4997485280036926,0.29999998211860657,4.0,104.0,0.01119999960064888,14.0,-0.47718700766563416,0.0,0.24083338677883148,0.0,4.457238674163818,0.6000000238418579
0.081,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,34,10.533910293015651,none,0.0,0.6,0.01,100.0,-24.42972755432129,26.0,0.0,0.5959057807922363,0.25999999046325684,4.0,104.0,0.002400000113993883,3.0,-0.5927020907402039,0.0,0.12190507352352142,0.0,6.790605545043945,0.6000000238418579
0.081,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,35,10.570948477019556,none,0.0,0.6,0.01,100.0,-23.361059188842773,26.0,0.0,0.5225356221199036,0.29999998211860657,4.0,104.0,0.00559999980032444,7.0,-0.09587735682725906,0.0,0.1428840458393097,0.0,5.266949653625488,0.6000000238418579
0.081,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,36,10.543024514918216,none,0.0,0.6,0.01,100.0,-23.79513168334961,26.0,0.009999999776482582,0.5546064972877502,0.41999998688697815,4.0,104.0,0.002400000113993883,3.0,-0.6000000238418579,0.0,0.16631583869457245,0.0,6.454257488250732,0.6000000238418579
0.081,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,37,10.577036386937834,none,0.0,0.6,0.01,100.0,-24.32573699951172,26.0,0.0,0.4866175353527069,0.41999998688697815,4.0,104.0,0.012000000104308128,15.0,-0.3005470633506775,0.0,0.303508996963501,0.0,4.287705421447754,0.5969997048377991
0.081,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,38,10.559370430069976,none,0.0,0.6,0.01,100.0,-22.34294891357422,26.0,0.0,0.5519514083862305,0.22999998927116394,4.0,104.0,0.0015999999595806003,2.0,-0.6000000238418579,0.0,0.2186214178800583,0.0,5.638741493225098,0.6000000238418579
0.081,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,39,10.560840170015581,none,0.0,0.6,0.01,100.0,-22.574142456054688,26.0,0.0,0.5400354862213135,0.3199999928474426,4.0,104.0,0.002400000113993883,3.0,-0.583105206489563,0.0,0.13953186571598053,0.0,7.199093818664551,0.6000000238418579
