condition,phase,family,metric_horizon,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_raw,energy_E_post,funding_z,funding_g,funding_income,support_s,debt_charge,debt_level_pre,debt_level_post,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0,eval_return_end_mean_cp,eval_csr_cp,eval_dbar_end_cp,eval_checkpoint_flag
enabled_full__borrow__t1m__a1p00__c0p90,extension_full,borrow,full,1.0,0.9,32,0,1.0,1,16,1.0,0.18413618,0.18413618,1.0750173,0.08413616,0.08413616,0.0,0.0,0.0,0.0,-27.862705,26.0,2.3650854,0.7883618,0.16,0.0,100,0.13813628,-0.000505717,55.42065,1.609358,27.693726,1.0,,,,0
enabled_full__borrow__t1m__a1p00__c0p90,extension_full,borrow,full,1.0,0.9,32,1,0.0,1,16,0.18413618,0.27568445,0.27568445,1.0383499,0.091548264,0.091548264,0.0,0.0,0.0,0.0,-27.47996,26.000002,2.2844152,0.76147175,0.120000005,0.0,125,0.1479145,,,,,,,,,0
enabled_full__borrow__t1m__a1p00__c0p90,extension_full,borrow,full,1.0,0.9,32,2,0.0,1,16,0.27568445,0.3526492,0.3526492,1.1137079,0.07696478,0.07696478,0.0,0.0,0.0,0.0,-28.397125,26.000002,2.4502063,0.81673545,0.112,0.0,125,0.20101668,,,,,,,,,0
enabled_full__borrow__t1m__a1p00__c0p90,extension_full,borrow,full,1.0,0.9,32,3,1.0,2,32,0.3526492,-0.45526788,-0.45526788,1.0358211,0.09208288,0.09208288,0.0,0.0,0.0,0.45526788,-27.555174,26.000002,2.278852,0.7596173,0.112,0.0,125,0.17420982,-0.0004936057,53.03007,1.6089046,26.498453,1.0,,,,0
enabled_full__borrow__t1m__a1p00__c0p90,extension_full,borrow,full,1.0,0.9,32,4,0.0,2,32,-0.45526788,-0.38367894,-0.38367894,1.0931573,0.08069427,0.08069427,0.0,0.009105357,0.45526788,0.38367894,-28.563755,26.000002,2.404994,0.8016647,0.136,0.0,125,0.15651691,,,,,,,,,0
enabled_full__borrow__t1m__a1p00__c0p90,extension_full,borrow,full,1.0,0.9,32,5,0.0,2,32,-0.38367894,-0.29610026,-0.29610026,1.0211246,0.09525228,0.09525228,0.0,0.007673579,0.38367894,0.29610026,-27.471056,26.000002,2.246519,0.74883974,0.17600001,0.0,125,0.155612,,,,,,,,,0
enabled_full__borrow__t1m__a1p00__c0p90,extension_full,borrow,full,1.0,0.9,32,6,0.0,2,32,-0.29610026,-0.21437599,-0.21437599,1.0572665,0.087646276,0.087646276,0.0,0.005922005,0.29610026,0.21437599,-27.714783,26.000002,2.3260326,0.77534425,0.15200001,0.0,125,0.16812737,,,,,,,,,0
enabled_full__borrow__t1m__a1p00__c0p90,extension_full,borrow,full,1.0,0.9,32,7,0.0,2,32,-0.21437599,-0.12696816,-0.12696816,1.0376527,0.091695346,0.091695346,0.0,0.0042875195,0.21437599,0.12696816,-27.448845,26.000002,2.2828815,0.7609605,0.17600001,0.0,125,0.15712728,,,,,,,,,0
enabled_full__borrow__t1m__a1p00__c0p90,extension_full,borrow,full,1.0,0.9,32,8,0.0,2,32,-0.12696816,-0.02320483,-0.02320483,0.97345567,0.10630269,0.10630269,0.0,0.0025393632,0.12696816,0.02320483,-26.802994,26.000002,2.1416452,0.71388173,0.128,0.0,125,0.15235618,,,,,,,,,0
enabled_full__borrow__t1m__a1p00__c0p90,extension_full,borrow,full,1.0,0.9,32,9,0.0,2,32,-0.02320483,0.06608236,0.06608236,1.0469593,0.08975129,0.08975129,0.0,0.00046409658,0.02320483,0.0,-28.111576,26.000002,2.3033564,0.7677855,0.14400001,0.0,125,0.15854579,,,,,,,,,0
enabled_full__borrow__t1m__a1p00__c0p90,extension_full,borrow,full,1.0,0.9,32,10,0.0,2,32,0.06608236,0.18860057,0.18860057,0.9117994,0.122518204,0.122518204,0.0,0.0,0.0,0.0,-25.569975,26.000002,2.0059986,0.66866624,0.2,0.0,125,0.11821768,,,,,,,,,0
enabled_full__borrow__t1m__a1p00__c0p90,extension_full,borrow,full,1.0,0.9,32,11,0.0,2,32,0.18860057,0.28660837,0.28660837,1.0087394,0.098007806,0.098007806,0.0,0.0,0.0,0.0,-27.659666,26.000002,2.219271,0.739757,0.224,0.0,125,0.16830972,,,,,,,,,0
enabled_full__borrow__t1m__a1p00__c0p90,extension_full,borrow,full,1.0,0.9,32,12,0.0,2,32,0.28660837,0.3879949,0.3879949,0.9940197,0.10138653,0.10138653,0.0,0.0,0.0,0.0,-27.09332,26.000002,2.186887,0.72896236,0.208,0.0,125,0.18288097,,,,,,,,,0
enabled_full__borrow__t1m__a1p00__c0p90,extension_full,borrow,full,1.0,0.9,32,13,1.0,3,48,0.3879949,-0.41574377,-0.41574377,1.016548,0.09626134,0.09626134,0.0,0.0,0.0,0.41574377,-27.25273,26.0,2.2364504,0.7454835,0.11,0.0,100,0.15293647,-0.00012341086,51.228386,1.608108,25.597988,1.0,,,,0
enabled_full__borrow__t1m__a1p00__c0p90,extension_full,borrow,full,1.0,0.9,32,14,0.0,3,48,-0.41574377,-0.31325513,-0.31325513,0.9554464,0.110803515,0.110803515,0.0,0.008314875,0.41574377,0.31325513,-26.256392,26.000002,2.102024,0.7006747,0.128,0.0,125,0.14014725,,,,,,,,,0
enabled_full__borrow__t1m__a1p00__c0p90,extension_full,borrow,full,1.0,0.9,32,15,0.0,3,48,-0.31325513,-0.21552253,-0.21552253,0.98297626,0.1039977,0.1039977,0.0,0.0062651024,0.31325513,0.21552253,-27.232363,26.000002,2.162591,0.7208637,0.192,0.0,125,0.14755318,,,,,,,,,0
