condition,phase,family,metric_horizon,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_raw,energy_E_post,funding_z,funding_g,funding_income,support_s,debt_charge,debt_level_pre,debt_level_post,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0,eval_return_end_mean_cp,eval_csr_cp,eval_dbar_end_cp,eval_checkpoint_flag
fragile_full__support__t4m__a0p00__c0p58,extension_full,support,long4m,0.0,0.58,60,0,1.0,1,16,1.0,0.4248,0.4248,1.0482217,0.08949077,0.0048,0.0048,0.0,0.0,0.0,-26.494814,26.0,2.3061337,0.76871127,0.11,0.0,100,0.15574835,-0.0005911146,51.19335,1.6093247,25.57999,1.0,,,,0
fragile_full__support__t4m__a0p00__c0p58,extension_full,support,long4m,0.0,0.58,60,1,0.0,1,16,0.4248,0.4296,0.4296,1.0343066,0.092404544,0.0048,0.0048,0.0,0.0,0.0,-26.970423,26.000002,2.27552,0.7585067,0.18400002,0.0,125,0.16650149,,,,,,,,,0
fragile_full__support__t4m__a0p00__c0p58,extension_full,support,long4m,0.0,0.58,60,2,0.0,1,16,0.4296,0.4344,0.4344,1.0936826,0.08059671,0.0048,0.0048,0.0,0.0,0.0,-28.688002,26.000002,2.4061499,0.80205,0.136,0.0,125,0.20997947,,,,,,,,,0
fragile_full__support__t4m__a0p00__c0p58,extension_full,support,long4m,0.0,0.58,60,3,0.0,1,16,0.4344,0.43919998,0.43919998,1.0188394,0.09575481,0.0048,0.0048,0.0,0.0,0.0,-26.959772,26.000002,2.2414913,0.7471638,0.14400001,0.0,125,0.15430741,,,,,,,,,0
fragile_full__support__t4m__a0p00__c0p58,extension_full,support,long4m,0.0,0.58,60,4,0.0,1,16,0.43919998,0.44399998,0.44399998,1.0670379,0.085696295,0.0048,0.0048,0.0,0.0,0.0,-27.87251,26.000002,2.3475304,0.78251016,0.16000001,0.0,125,0.17965671,,,,,,,,,0
fragile_full__support__t4m__a0p00__c0p58,extension_full,support,long4m,0.0,0.58,60,5,0.0,1,16,0.44399998,0.44879997,0.44879997,1.0983895,0.07972793,0.0048,0.0048,0.0,0.0,0.0,-27.555756,26.000002,2.416505,0.8055017,0.120000005,0.0,125,0.15802386,,,,,,,,,0
fragile_full__support__t4m__a0p00__c0p58,extension_full,support,long4m,0.0,0.58,60,6,0.0,1,16,0.44879997,0.45359996,0.45359996,0.9772175,0.10538591,0.0048,0.0048,0.0,0.0,0.0,-25.8424,26.000002,2.1499214,0.7166405,0.15200001,0.0,125,0.12921625,,,,,,,,,0
fragile_full__support__t4m__a0p00__c0p58,extension_full,support,long4m,0.0,0.58,60,7,0.0,1,16,0.45359996,0.45839995,0.45839995,1.028533,0.09364121,0.0048,0.0048,0.0,0.0,0.0,-27.34872,26.000002,2.2628176,0.7542726,0.208,0.0,125,0.18962903,,,,,,,,,0
fragile_full__support__t4m__a0p00__c0p58,extension_full,support,long4m,0.0,0.58,60,8,0.0,1,16,0.45839995,0.46319994,0.46319994,1.0624942,0.08659761,0.0048,0.0048,0.0,0.0,0.0,-27.867018,26.000002,2.337534,0.779178,0.192,0.0,125,0.16490579,,,,,,,,,0
fragile_full__support__t4m__a0p00__c0p58,extension_full,support,long4m,0.0,0.58,60,9,0.0,1,16,0.46319994,0.46799994,0.46799994,0.97667015,0.1055188,0.0048,0.0048,0.0,0.0,0.0,-26.144321,26.000002,2.1487172,0.7162391,0.224,0.0,125,0.15388748,,,,,,,,,0
