seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha
30,313,0.0,0,0.0,0,0,0,0.14672619,0.14672619,32.65523739936102,37.335102,0.09911246100958467,0.09518226,-27.009449651757183,-27.229662,2.0,2.0,0.06
31,313,0.0,0,0.0,0,0,0,0.14094958999999999,0.14094959,32.640237178913736,37.320103,0.09339905365175719,0.08895021,-27.228814607028756,-28.183115,2.0,2.0,0.06
32,313,0.0,0,0.0,0,0,0,0.14197014,0.14197014,32.61023756869009,37.290104,0.10046433167412142,0.098540045,-26.905554239616613,-26.206936,2.0,2.0,0.06
33,313,0.0,0,0.0,0,0,0,0.14445458000000003,0.14445458,32.65523739936102,37.335102,0.09824488851757189,0.10913578,-27.033016453674122,-26.741722,2.0,2.0,0.06
34,313,0.0,0,0.0,0,0,0,0.14280845,0.14280845,32.640237178913736,37.320103,0.09795758645367413,0.09635,-27.07523992651757,-26.35881,2.0,2.0,0.06
35,313,0.0,0,0.0,0,0,0,0.14932132000000004,0.14932132,32.65523739936102,37.335102,0.10049270942811502,0.102373354,-26.938617776357827,-27.53145,2.0,2.0,0.06
36,313,0.0,0,0.0,0,0,0,0.13472650999999997,0.13472651,32.65523739936102,37.335102,0.09326527689776358,0.0,-27.254072769968047,-29.144175,2.0,2.0,0.06
37,313,0.0,0,0.0,0,0,0,0.14617862,0.14617862,32.65523739936102,37.335102,0.09688355406709265,0.09821367,-27.080204495207667,-26.81266,2.0,2.0,0.06
38,313,0.0,0,0.0,0,0,0,0.13141439999999996,0.1314144,32.62523779872204,37.305103,0.09335777588817891,0.09016458,-27.286532821086258,-28.038666,2.0,2.0,0.06
39,313,0.0,0,0.0,0,0,0,0.14471577,0.14471577,32.65523739936102,37.335102,0.09617502292971246,0.09561506,-27.043473105431307,-26.750818,2.0,2.0,0.06
40,313,0.0,0,0.0,0,0,0,0.14234803999999998,0.14234804,32.65523739936102,37.335102,0.09724165922683706,0.08808427,-27.125462642172526,-28.028532,2.0,2.0,0.06
41,313,0.0,0,0.0,0,0,0,0.13671309,0.13671309,32.62523779872204,37.305103,0.0951705692715655,0.0927499,-27.219187651757192,-27.965136,2.0,2.0,0.06
