mechanism_tag,mechanism,alpha,seed,update,update_u,update_counter,energy_E_pre,energy_E_post,funding_z,funding_g,funding_g_raw,funding_cut_active,funding_income,funding_alpha_eff,episode_return_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,vartd_VarTD,depr_F,depr_F_post,env_steps
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,0,1.0,1,1.0,0.39999998,1.0750173,0.0,0.08413616,0.0,0.0,0.08,-27.862705,2.3650854,0.7883618,0.16,0.0,0.13813628,0.0,0.0,3200
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,1,0.0,1,0.39999998,0.40732384,1.0383499,0.091548264,0.091548264,1.0,0.007323861,0.08,-27.47996,2.2844152,0.76147175,0.120000005,0.0,0.1479145,0.0,0.02,6400
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,2,0.0,1,0.40732384,0.40732384,1.1137079,0.0,0.07696478,0.0,0.0,0.07802479,-28.397125,2.4502063,0.81673545,0.112,0.0,0.20101668,0.02,0.04,9600
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,3,0.0,1,0.40732384,0.4143312,1.0358211,0.09208288,0.09208288,1.0,0.0070073553,0.07609835,-27.555174,2.278852,0.7596173,0.112,0.0,0.17420982,0.04,0.06,12800
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,4,0.0,1,0.4143312,0.4143312,1.1202445,0.0,0.07581507,0.0,0.0,0.07421948,-28.973904,2.4645872,0.8215291,0.112,0.0,0.16229096,0.06,0.08,16000
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,5,0.0,1,0.4143312,0.42094564,1.0391663,0.09137633,0.09137633,1.0,0.006614458,0.072386995,-27.75104,2.2862115,0.76207054,0.14400001,0.0,0.15836409,0.08,0.099999994,19200
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,6,0.0,1,0.42094564,0.42094564,1.0738661,0.0,0.084359474,0.0,0.0,0.07059975,-27.881058,2.3625526,0.78751755,0.17600001,0.0,0.1682328,0.099999994,0.11999999,22400
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,7,0.0,1,0.42094564,0.42094564,1.0703629,0.0,0.0850427,0.0,0.0,0.068856634,-28.000082,2.3548455,0.7849485,0.14400001,0.0,0.16595183,0.11999999,0.13999999,25600
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,8,0.0,1,0.42094564,0.42719907,1.0309716,0.093116865,0.093116865,1.0,0.0062534083,0.06715656,-27.392563,2.268183,0.756061,0.128,0.0,0.15734054,0.13999999,0.15999998,28800
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,9,0.0,1,0.42719907,0.42719907,1.0889696,0.0,0.08147614,0.0,0.0,0.065498464,-28.535433,2.395781,0.7985937,0.120000005,0.0,0.16492502,0.15999998,0.17999998,32000
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,10,0.0,1,0.42719907,0.43447894,0.9432497,0.11395944,0.11395944,1.0,0.007279877,0.0638813,-25.936928,2.0751908,0.69173026,0.192,0.0,0.12223647,0.17999998,0.19999997,35200
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,11,0.0,1,0.43447894,0.44013685,1.04186,0.09081132,0.09081132,1.0,0.005657914,0.06230406,-27.985228,2.2921376,0.7640459,0.192,0.0,0.17427549,0.19999997,0.21999997,38400
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,12,0.0,1,0.44013685,0.4459478,1.0194128,0.095628485,0.095628485,1.0,0.0058109383,0.06076577,-27.367311,2.2427528,0.7475843,0.208,0.0,0.18707192,0.21999997,0.23999996,41600
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,13,0.0,1,0.4459478,0.4459478,1.0533626,0.0,0.08843769,0.0,0.0,0.059265453,-27.59672,2.317444,0.7724814,0.13,0.0,0.15763474,0.23999996,0.25999996,44800
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,14,0.0,1,0.4459478,0.45179075,0.99531156,0.1010854,0.1010854,1.0,0.0058429576,0.05780219,-26.742264,2.1897292,0.7299098,0.112,0.0,0.14025426,0.25999996,0.27999997,48000
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,15,0.0,1,0.45179075,0.45179075,1.0690889,0.0,0.08529254,0.0,0.0,0.05637505,-28.021444,2.3520427,0.7840142,0.14400001,0.0,0.15656753,0.27999997,0.29999998,51200
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,16,0.0,1,0.45179075,0.45672563,1.0469536,0.08975248,0.08975248,1.0,0.0049348734,0.054983143,-27.291317,2.3033438,0.76778126,0.16800001,0.0,0.17413463,0.29999998,0.32,54400
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,17,0.0,1,0.45672563,0.4616019,1.041283,0.09093204,0.09093204,1.0,0.004876286,0.053625606,-27.603254,2.2908683,0.76362276,0.096,0.0,0.14666061,0.32,0.34,57600
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,18,0.0,1,0.4616019,0.46657634,1.0217723,0.095110334,0.095110334,1.0,0.004974421,0.052301582,-27.353075,2.2479439,0.74931467,0.17600001,0.0,0.19058879,0.34,0.36,60800
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,19,0.0,1,0.46657634,0.47140768,1.0235887,0.094713375,0.094713375,1.0,0.004831353,0.05101025,-27.373102,2.25194,0.7506467,0.128,0.0,0.14003088,0.36,0.38000003,64000
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,20,0.0,1,0.47140768,0.47593418,1.0410377,0.090983436,0.090983436,1.0,0.004526499,0.049750805,-27.446903,2.2903285,0.7634429,0.16800001,0.0,0.16256131,0.38000003,0.40000004,67200
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,21,0.0,1,0.47593418,0.47593418,1.0523728,0.0,0.088639475,0.0,0.0,0.048522446,-26.803913,2.3152664,0.77175546,0.15200001,0.0,0.16738614,0.40000004,0.42000005,70400
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,22,0.0,1,0.47593418,0.48038647,1.0265019,0.09408018,0.09408018,1.0,0.00445229,0.047324423,-27.098791,2.2583492,0.75278306,0.16000001,0.0,0.15205814,0.42000005,0.44000006,73600
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,23,0.0,1,0.48038647,0.48038647,1.0800942,0.0,0.08315834,0.0,0.0,0.04615598,-29.362396,2.3762548,0.79208493,0.18400002,0.0,0.19828907,0.44000006,0.46000007,76800
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,24,0.0,1,0.48038647,0.4850056,0.9888109,0.10260985,0.10260985,1.0,0.0046191243,0.045016382,-26.130201,2.1754274,0.7251425,0.216,0.008,0.15253487,0.46000007,0.48000008,80000
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,25,0.0,1,0.4850056,0.48973373,0.9678237,0.10769024,0.10769024,1.0,0.004728132,0.043904927,-26.122704,2.1292546,0.70975155,0.2,0.0,0.165199,0.48000008,0.50000006,83200
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,26,0.0,1,0.48973373,0.48973373,1.0561626,0.0,0.08786934,0.0,0.0,0.04282091,-27.310322,2.323604,0.7745347,0.14999999,0.0,0.14040181,0.50000006,0.52000004,86400
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,27,0.0,1,0.48973373,0.49349323,1.0456672,0.09001871,0.09001871,1.0,0.0037595113,0.041763663,-27.249552,2.3005137,0.76683795,0.14400001,0.0,0.14640264,0.52000004,0.54,89600
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,28,0.0,1,0.49349323,0.49719605,1.041409,0.09090566,0.09090566,1.0,0.0037028156,0.04073251,-27.928205,2.2911456,0.7637152,0.17600001,0.0,0.142323,0.54,0.56,92800
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,29,0.0,1,0.49719605,0.50101733,1.0168744,0.09618904,0.09618904,1.0,0.003821285,0.039726824,-26.552677,2.2371683,0.7457228,0.128,0.0,0.17417064,0.56,0.58,96000
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,30,0.0,1,0.50101733,0.50528586,0.95794934,0.110166766,0.110166766,1.0,0.0042685177,0.038745966,-25.650331,2.1075306,0.70251024,0.208,0.0,0.15764278,0.58,0.59999996,99200
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,31,0.0,1,0.50528586,0.5087442,1.038506,0.09151536,0.09151536,1.0,0.0034583039,0.037789326,-27.257013,2.2847588,0.7615863,0.2,0.0,0.15116277,0.59999996,0.61999995,102400
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,32,0.0,1,0.5087442,0.512307,1.0147207,0.09666723,0.09666723,1.0,0.0035627966,0.0368563,-26.310844,2.23243,0.74414337,0.16000001,0.0,0.1644491,0.61999995,0.6399999,105600
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,33,0.0,1,0.512307,0.5156781,1.027878,0.09378253,0.09378253,1.0,0.003371137,0.03594632,-27.505243,2.2613769,0.7537923,0.208,0.0,0.20010328,0.6399999,0.6599999,108800
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,34,0.0,1,0.5156781,0.5191366,1.0059097,0.098648466,0.098648466,1.0,0.003458497,0.035058804,-27.058182,2.2130456,0.73768187,0.192,0.0,0.13891368,0.6599999,0.6799999,112000
hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.08,32,35,0.0,1,0.5191366,0.52242213,1.0173339,0.09608733,0.09608733,1.0,0.0032855333,0.0341932,-27.520147,2.2381792,0.7460598,0.136,0.0,0.15819228,0.6799999,0.69999987,115200
