mechanism_tag,mechanism,alpha,seed,update,update_u,update_counter,energy_E_pre,energy_E_post,funding_z,funding_g,funding_g_raw,funding_cut_active,funding_income,funding_alpha_eff,episode_return_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,vartd_VarTD,depr_F,depr_F_post,env_steps
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,0,1.0,1,1.0,0.44504815,1.0750173,0.08413616,0.08413616,1.0,0.0050481693,0.06,-27.862705,2.3650854,0.7883618,0.16,0.0,0.13813628,0.0,0.0,3200
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,1,0.0,1,0.44504815,0.45054105,1.0383499,0.091548264,0.091548264,1.0,0.005492896,0.06,-27.47996,2.2844152,0.76147175,0.120000005,0.0,0.1479145,0.0,0.02,6400
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,2,0.0,1,0.45054105,0.45054105,1.1137079,0.0,0.07696478,0.0,0.0,0.058811918,-28.397125,2.4502063,0.81673545,0.112,0.0,0.20101668,0.02,0.04,9600
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,3,0.0,1,0.45054105,0.45584938,1.0358211,0.09208288,0.09208288,1.0,0.0053083356,0.05764737,-27.555174,2.278852,0.7596173,0.112,0.0,0.17420982,0.04,0.06,12800
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,4,0.0,1,0.45584938,0.45584938,1.1202445,0.0,0.07581507,0.0,0.0,0.056505874,-28.973904,2.4645872,0.8215291,0.112,0.0,0.16229096,0.06,0.08,16000
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,5,0.0,1,0.45584938,0.46091044,1.0391663,0.09137633,0.09137633,1.0,0.0050610593,0.055386983,-27.75104,2.2862115,0.76207054,0.14400001,0.0,0.15836409,0.08,0.099999994,19200
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,6,0.0,1,0.46091044,0.46549034,1.0738661,0.084359474,0.084359474,1.0,0.004579897,0.05429025,-27.881058,2.3625526,0.78751755,0.17600001,0.0,0.1682328,0.099999994,0.11999999,22400
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,7,0.0,1,0.46549034,0.4700159,1.0703629,0.0850427,0.0850427,1.0,0.0045255665,0.053215224,-28.000082,2.3548455,0.7849485,0.14400001,0.0,0.16595183,0.11999999,0.13999999,25600
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,8,0.0,1,0.4700159,0.47487304,1.0309716,0.093116865,0.093116865,1.0,0.004857115,0.052161496,-27.392563,2.268183,0.756061,0.128,0.0,0.15734054,0.13999999,0.15999998,28800
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,9,0.0,1,0.47487304,0.4790388,1.0889696,0.08147614,0.08147614,1.0,0.004165763,0.051128626,-28.535433,2.395781,0.7985937,0.120000005,0.0,0.16492502,0.15999998,0.17999998,32000
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,10,0.0,1,0.4790388,0.48475003,0.9432497,0.11395944,0.11395944,1.0,0.005711215,0.05011621,-25.936928,2.0751908,0.69173026,0.192,0.0,0.12223647,0.17999998,0.19999997,35200
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,11,0.0,1,0.48475003,0.48921102,1.04186,0.09081132,0.09081132,1.0,0.004461001,0.049123846,-27.985228,2.2921376,0.7640459,0.192,0.0,0.17427549,0.19999997,0.21999997,38400
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,12,0.0,1,0.48921102,0.49381563,1.0194128,0.095628485,0.095628485,1.0,0.004604619,0.048151124,-27.367311,2.2427528,0.7475843,0.208,0.0,0.18707192,0.21999997,0.23999996,41600
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,13,0.0,1,0.49381563,0.49798968,1.0533626,0.08843769,0.08843769,1.0,0.004174053,0.047197673,-27.59672,2.317444,0.7724814,0.13,0.0,0.15763474,0.23999996,0.25999996,44800
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,14,0.0,1,0.49798968,0.50266623,0.99531156,0.1010854,0.1010854,1.0,0.0046765236,0.046263095,-26.742264,2.1897292,0.7299098,0.112,0.0,0.14025426,0.25999996,0.27999997,48000
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,15,0.0,1,0.50266623,0.506534,1.0690889,0.08529254,0.08529254,1.0,0.0038677629,0.045347024,-28.021444,2.3520427,0.7840142,0.14400001,0.0,0.15656753,0.27999997,0.29999998,51200
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,16,0.0,1,0.506534,0.5105234,1.0469536,0.08975248,0.08975248,1.0,0.003989416,0.04444909,-27.291317,2.3033438,0.76778126,0.16800001,0.0,0.17413463,0.29999998,0.32,54400
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,17,0.0,1,0.5105234,0.5144852,1.041283,0.09093204,0.09093204,1.0,0.0039618127,0.043568943,-27.603254,2.2908683,0.76362276,0.096,0.0,0.14666061,0.32,0.34,57600
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,18,0.0,1,0.5144852,0.518547,1.0217723,0.095110334,0.095110334,1.0,0.004061803,0.04270622,-27.353075,2.2479439,0.74931467,0.17600001,0.0,0.19058879,0.34,0.36,60800
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,19,0.0,1,0.518547,0.5225118,1.0235887,0.094713375,0.094713375,1.0,0.0039647566,0.041860577,-27.373102,2.25194,0.7506467,0.128,0.0,0.14003088,0.36,0.38000003,64000
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,20,0.0,1,0.5225118,0.526245,1.0410377,0.090983436,0.090983436,1.0,0.0037332033,0.04103168,-27.446903,2.2903285,0.7634429,0.16800001,0.0,0.16256131,0.38000003,0.40000004,67200
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,21,0.0,1,0.526245,0.52981,1.0523728,0.088639475,0.088639475,1.0,0.003565009,0.040219203,-26.803913,2.3152664,0.77175546,0.15200001,0.0,0.16738614,0.40000004,0.42000005,70400
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,22,0.0,1,0.52981,0.5335189,1.0265019,0.09408018,0.09408018,1.0,0.0037089046,0.039422806,-27.098791,2.2583492,0.75278306,0.16000001,0.0,0.15205814,0.42000005,0.44000006,73600
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,23,0.0,1,0.5335189,0.5367323,1.0800942,0.08315834,0.08315834,1.0,0.0032134196,0.038642183,-29.362396,2.3762548,0.79208493,0.18400002,0.0,0.19828907,0.44000006,0.46000007,76800
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,24,0.0,1,0.5367323,0.5406189,0.9888109,0.10260985,0.10260985,1.0,0.0038865549,0.037877016,-26.130201,2.1754274,0.7251425,0.216,0.008,0.15253487,0.46000007,0.48000008,80000
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,25,0.0,1,0.5406189,0.5446171,0.9678237,0.10769024,0.10769024,1.0,0.0039982153,0.037127,-26.122704,2.1292546,0.70975155,0.2,0.0,0.165199,0.48000008,0.50000006,83200
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,26,0.0,1,0.5446171,0.54781485,1.0561626,0.08786934,0.08786934,1.0,0.0031977266,0.036391836,-27.310322,2.323604,0.7745347,0.14999999,0.0,0.14040181,0.50000006,0.52000004,86400
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,27,0.0,1,0.54781485,0.5510259,1.0456672,0.09001871,0.09001871,1.0,0.0032110782,0.03567123,-27.249552,2.3005137,0.76683795,0.14400001,0.0,0.14640264,0.52000004,0.54,89600
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,28,0.0,1,0.5510259,0.5542044,1.041409,0.09090566,0.09090566,1.0,0.0031785066,0.034964893,-27.928205,2.2911456,0.7637152,0.17600001,0.0,0.142323,0.54,0.56,92800
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,29,0.0,1,0.5542044,0.557501,1.0168744,0.09618904,0.09618904,1.0,0.003296643,0.034272544,-26.552677,2.2371683,0.7457228,0.128,0.0,0.17417064,0.56,0.58,96000
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,30,0.0,1,0.557501,0.56120193,0.95794934,0.110166766,0.110166766,1.0,0.0037009313,0.0335939,-25.650331,2.1075306,0.70251024,0.208,0.0,0.15764278,0.58,0.59999996,99200
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,31,1.0,2,0.56120193,0.004215409,1.038506,0.09151536,0.09151536,1.0,0.0030134816,0.032928698,-27.257013,2.2847588,0.7615863,0.2,0.0,0.15116277,0.59999996,0.29999998,102400
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,32,0.0,2,0.004215409,0.008667151,0.99933285,0.10015373,0.10015373,1.0,0.0044517424,0.04444909,-26.155884,2.1985762,0.7328588,0.16000001,0.0,0.16732188,0.29999998,0.32,105600
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,33,0.0,2,0.008667151,0.01294223,1.0082328,0.09812216,0.09812216,1.0,0.0042750784,0.043568943,-27.243544,2.2181566,0.73938555,0.208,0.0,0.19297092,0.32,0.34,108800
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,34,0.0,2,0.01294223,0.017458724,0.9756897,0.10575729,0.10575729,1.0,0.004516494,0.04270622,-26.707619,2.1465602,0.7155201,0.192,0.0,0.13363677,0.34,0.36,112000
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,35,0.0,2,0.017458724,0.021694642,0.9948577,0.101191096,0.101191096,1.0,0.0042359177,0.041860577,-27.310558,2.1887307,0.72957695,0.16000001,0.0,0.15868978,0.36,0.38000003,115200
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,36,0.0,2,0.021694642,0.025171757,1.0719001,0.08474222,0.08474222,1.0,0.0034771156,0.04103168,-27.803646,2.3582273,0.7860758,0.16000001,0.0,0.15745144,0.38000003,0.40000004,118400
hardzero_plus_depr__c0p56__z1p10__lam0p020__nu0p50__psi1p00,hardzero_plus_depr,0.06,32,37,0.0,2,0.025171757,0.029024616,1.0186503,0.0957965,0.0957965,1.0,0.003852859,0.040219203,-27.440975,2.2410753,0.74702513,0.192,0.0,0.16019125,0.40000004,0.42000005,121600
