condition,phase,family,metric_horizon,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_raw,energy_E_post,funding_z,funding_g,funding_income,support_s,debt_charge,debt_level_pre,debt_level_post,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0,eval_return_end_mean_cp,eval_csr_cp,eval_dbar_end_cp,eval_checkpoint_flag
edge_full__support__t4m__a0p10__c1p00,extension_full,support,long4m,0.1,1.0,30,0,1.0,1,16,1.0,0.013002901,0.013002901,1.0860325,0.08202901,0.013002901,0.0048,0.0,0.0,0.0,-27.772104,26.0,2.3893192,0.79643977,0.07,0.0,100,0.21411662,-0.0006294716,57.88858,1.6093302,28.927567,1.0,,,,0
edge_full__support__t4m__a0p10__c1p00,extension_full,support,long4m,0.1,1.0,30,1,0.0,1,16,0.013002901,0.027219418,0.027219418,1.0261097,0.09416516,0.014216516,0.0048,0.0,0.0,0.0,-26.503872,26.000002,2.2574863,0.75249547,0.128,0.0,125,0.15564354,,,,,,,,,0
edge_full__support__t4m__a0p10__c1p00,extension_full,support,long4m,0.1,1.0,30,2,0.0,1,16,0.027219418,0.041749597,0.041749597,1.0118793,0.09730176,0.014530176,0.0048,0.0,0.0,0.0,-26.903313,26.000002,2.226179,0.74205965,0.208,0.0,125,0.18118379,,,,,,,,,0
edge_full__support__t4m__a0p10__c1p00,extension_full,support,long4m,0.1,1.0,30,3,0.0,1,16,0.041749597,0.054885745,0.054885745,1.0790346,0.08336149,0.013136149,0.0048,0.0,0.0,0.0,-28.520424,26.000002,2.3739235,0.79130787,0.15200001,0.0,125,0.16178016,,,,,,,,,0
edge_full__support__t4m__a0p10__c1p00,extension_full,support,long4m,0.1,1.0,30,4,0.0,1,16,0.054885745,0.069177136,0.069177136,1.0226703,0.09491387,0.014291387,0.0048,0.0,0.0,0.0,-27.013454,26.000002,2.2499194,0.7499732,0.16000001,0.0,125,0.14080787,,,,,,,,,0
edge_full__support__t4m__a0p10__c1p00,extension_full,support,long4m,0.1,1.0,30,5,0.0,1,16,0.069177136,0.08294496,0.08294496,1.0473131,0.0896782,0.01376782,0.0048,0.0,0.0,0.0,-27.907997,26.000002,2.3041348,0.76804495,0.16000001,0.0,125,0.15698737,,,,,,,,,0
edge_full__support__t4m__a0p10__c1p00,extension_full,support,long4m,0.1,1.0,30,6,0.0,1,16,0.08294496,0.097645536,0.097645536,1.0043395,0.09900579,0.014700579,0.0048,0.0,0.0,0.0,-26.854574,26.000002,2.209591,0.7365303,0.14400001,0.0,125,0.13123047,,,,,,,,,0
edge_full__support__t4m__a0p10__c1p00,extension_full,support,long4m,0.1,1.0,30,7,0.0,1,16,0.097645536,0.112392224,0.112392224,1.0023216,0.09946686,0.014746686,0.0048,0.0,0.0,0.0,-26.82901,26.000002,2.2051516,0.73505056,0.16000001,0.0,125,0.13964114,,,,,,,,,0
edge_full__support__t4m__a0p10__c1p00,extension_full,support,long4m,0.1,1.0,30,8,0.0,1,16,0.112392224,0.1262352,0.1262352,1.0436885,0.09042976,0.013842977,0.0048,0.0,0.0,0.0,-27.258774,26.000002,2.2961607,0.76538694,0.192,0.0,125,0.17142312,,,,,,,,,0
edge_full__support__t4m__a0p10__c1p00,extension_full,support,long4m,0.1,1.0,30,9,0.0,1,16,0.1262352,0.13972661,0.13972661,1.0609101,0.086914025,0.013491403,0.0048,0.0,0.0,0.0,-27.706799,26.000002,2.3340487,0.77801627,0.224,0.0,125,0.18060046,,,,,,,,,0
edge_full__support__t4m__a0p10__c1p00,extension_full,support,long4m,0.1,1.0,30,10,0.0,1,16,0.13972661,0.15371364,0.15371364,1.0368247,0.091870345,0.013987035,0.0048,0.0,0.0,0.0,-26.629507,26.000002,2.28106,0.7603533,0.136,0.0,125,0.17860019,,,,,,,,,0
edge_full__support__t4m__a0p10__c1p00,extension_full,support,long4m,0.1,1.0,30,11,0.0,1,16,0.15371364,0.16772576,0.16772576,1.0356411,0.092121065,0.014012107,0.0048,0.0,0.0,0.0,-28.173532,26.000002,2.278456,0.75948536,0.136,0.0,125,0.15427917,,,,,,,,,0
edge_full__support__t4m__a0p10__c1p00,extension_full,support,long4m,0.1,1.0,30,12,0.0,1,16,0.16772576,0.18223107,0.18223107,1.0129904,0.09705313,0.014505314,0.0048,0.0,0.0,0.0,-27.975718,26.000002,2.2286234,0.7428745,0.14400001,0.0,125,0.16307916,,,,,,,,,0
edge_full__support__t4m__a0p10__c1p00,extension_full,support,long4m,0.1,1.0,30,13,0.0,1,16,0.18223107,0.19590679,0.19590679,1.0517963,0.08875723,0.013675723,0.0048,0.0,0.0,0.0,-27.396416,26.0,2.313998,0.7713327,0.17,0.0,100,0.17355146,,,,,,,,,0
