alpha,family,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,seed,runtime_sec,support_mode,support_total,borrow_limit,borrow_interest,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_dbar_post_mean,eval_occupied_post_mean,eval_episodes_per_env,eval_t_eval,mean_update_fraction,final_update_counter,final_energy_E_post,final_depr_F_post,final_vartd_VarTD,total_support_s,total_debt_charge,max_debt_level_post
0.174,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,30,22.553469186997972,none,0.0,0.6,0.01,100.0,-23.199752807617188,26.0,0.0,0.456487774848938,0.4599999785423279,4.0,104.0,0.03920000046491623,49.0,-0.36947911977767944,0.0,5.13618803024292,0.0,3.7340400218963623,0.6000000238418579
0.174,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,31,10.649254538933747,none,0.0,0.6,0.01,100.0,-23.22563362121582,26.0,0.0,0.47589895129203796,0.4699999988079071,4.0,104.0,0.03519999980926514,44.0,-0.4636326730251312,0.0,4.183422088623047,0.0,3.6785736083984375,0.5908383131027222
0.174,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,32,10.668163652997464,none,0.0,0.6,0.01,100.0,-22.126352310180664,26.0,0.0,0.47267138957977295,0.5199999809265137,4.0,104.0,0.03999999910593033,50.0,-0.29639706015586853,0.0,5.012165546417236,0.0,3.6416139602661133,0.5820848941802979
0.174,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,33,10.691127927042544,none,0.0,0.6,0.01,100.0,-22.972585678100586,26.0,0.0,0.5034427046775818,0.32999998331069946,4.0,104.0,0.04399999976158142,55.0,-0.5463603734970093,0.0,5.393786430358887,0.0,3.6314895153045654,0.587955117225647
0.174,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,34,10.6461741150124,none,0.0,0.6,0.01,100.0,-24.029069900512695,26.0,0.0,0.5000656247138977,0.3100000023841858,4.0,104.0,0.040800001472234726,51.0,-0.026266533881425858,0.0,5.300483703613281,0.0,3.5904996395111084,0.5774903297424316
0.174,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,35,10.661227671080269,none,0.0,0.6,0.01,100.0,-23.528371810913086,26.0,0.0,0.48277565836906433,0.3999999761581421,4.0,104.0,0.03920000046491623,49.0,-0.37529632449150085,0.0,5.129427909851074,0.0,3.6852240562438965,0.5916868448257446
0.174,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,36,10.661442711949348,none,0.0,0.6,0.01,100.0,-22.796878814697266,26.0,0.009999999776482582,0.46767181158065796,0.4899999797344208,4.0,104.0,0.03680000081658363,46.0,-0.01883782260119915,0.0,4.4998779296875,0.0,3.614316940307617,0.6000000238418579
0.174,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,37,10.657166169025004,none,0.0,0.6,0.01,100.0,-24.44746971130371,26.0,0.009999999776482582,0.4883347451686859,0.4399999976158142,4.0,104.0,0.03999999910593033,50.0,-0.4544588625431061,0.0,4.740448951721191,0.0,3.728294849395752,0.6000000238418579
0.174,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,38,10.659404761972837,none,0.0,0.6,0.01,100.0,-22.659637451171875,26.0,0.009999999776482582,0.45936429500579834,0.4099999964237213,4.0,104.0,0.03680000081658363,46.0,-0.36803480982780457,0.0,4.685028553009033,0.0,3.583479404449463,0.6000000238418579
0.174,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,39,10.651752896956168,none,0.0,0.6,0.01,100.0,-22.531219482421875,26.0,0.0,0.49106931686401367,0.35999998450279236,4.0,104.0,0.03759999945759773,47.0,-0.27068156003952026,0.0,4.958134651184082,0.0,3.7374191284179688,0.5951707363128662
0.174,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,40,10.648306276998483,none,0.0,0.6,0.01,100.0,-22.383392333984375,26.0,0.009999999776482582,0.4771774411201477,0.3999999761581421,4.0,104.0,0.03920000046491623,49.0,-0.4102361500263214,0.0,4.929471969604492,0.0,3.5826072692871094,0.588947057723999
0.174,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,41,10.668390401056968,none,0.0,0.6,0.01,100.0,-22.16806411743164,26.0,0.0,0.46360453963279724,0.3700000047683716,4.0,104.0,0.03840000182390213,48.0,-0.24979959428310394,0.0,4.802941799163818,0.0,3.7190370559692383,0.6000000238418579
