condition,phase,family,metric_horizon,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_raw,energy_E_post,funding_z,funding_g,funding_income,support_s,debt_charge,debt_level_pre,debt_level_post,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0,eval_return_end_mean_cp,eval_csr_cp,eval_dbar_end_cp,eval_checkpoint_flag
edge_full__base__t1m__a0p10__c1p00,extension_full,base,full,0.1,1.0,59,0,1.0,1,16,1.0,0.008597116,0.008597116,1.0656472,0.085971154,0.008597116,0.0,0.0,0.0,0.0,-28.137808,26.0,2.3444707,0.78149027,0.16,0.0,100,0.17652033,-0.0005600168,56.45172,1.6093239,28.209208,1.0,,,,0
edge_full__base__t1m__a0p10__c1p00,extension_full,base,full,0.1,1.0,59,1,0.0,1,16,0.008597116,0.017879618,0.017879618,1.0323349,0.092825025,0.009282502,0.0,0.0,0.0,0.0,-27.08219,26.000002,2.271182,0.7570607,0.16000001,0.0,125,0.20205298,,,,,,,,,0
edge_full__base__t1m__a0p10__c1p00,extension_full,base,full,0.1,1.0,59,2,0.0,1,16,0.017879618,0.027169153,0.027169153,1.032006,0.092895344,0.009289535,0.0,0.0,0.0,0.0,-27.623716,26.000002,2.2704587,0.7568196,0.16800001,0.0,125,0.19977932,,,,,,,,,0
edge_full__base__t1m__a0p10__c1p00,extension_full,base,full,0.1,1.0,59,3,0.0,1,16,0.027169153,0.037555125,0.037555125,0.98355293,0.10385971,0.010385971,0.0,0.0,0.0,0.0,-26.73718,26.000002,2.1638596,0.72128654,0.14400001,0.0,125,0.14293648,,,,,,,,,0
edge_full__base__t1m__a0p10__c1p00,extension_full,base,full,0.1,1.0,59,4,0.0,1,16,0.037555125,0.047657285,0.047657285,0.99558586,0.10102159,0.010102159,0.0,0.0,0.0,0.0,-26.34379,26.000002,2.1903327,0.7301109,0.16000001,0.0,125,0.1277501,,,,,,,,,0
edge_full__base__t1m__a0p10__c1p00,extension_full,base,full,0.1,1.0,59,5,0.0,1,16,0.047657285,0.05654548,0.05654548,1.0511864,0.088881955,0.008888195,0.0,0.0,0.0,0.0,-27.21248,26.000002,2.3126564,0.77088547,0.18400002,0.0,125,0.18705083,,,,,,,,,0
edge_full__base__t1m__a0p10__c1p00,extension_full,base,full,0.1,1.0,59,6,0.0,1,16,0.05654548,0.065981865,0.065981865,1.0251944,0.09436384,0.009436384,0.0,0.0,0.0,0.0,-26.489344,26.000002,2.2554727,0.75182426,0.16000001,0.0,125,0.1712497,,,,,,,,,0
edge_full__base__t1m__a0p10__c1p00,extension_full,base,full,0.1,1.0,59,7,0.0,1,16,0.065981865,0.07467131,0.07467131,1.061008,0.08689445,0.008689445,0.0,0.0,0.0,0.0,-27.85671,26.000002,2.3342643,0.7780881,0.15200001,0.008,125,0.19819313,,,,,,,,,0
edge_full__base__t1m__a0p10__c1p00,extension_full,base,full,0.1,1.0,59,8,0.0,1,16,0.07467131,0.08335254,0.08335254,1.0614188,0.08681228,0.008681228,0.0,0.0,0.0,0.0,-28.12882,26.000002,2.335168,0.77838933,0.104,0.0,125,0.19041318,,,,,,,,,0
edge_full__base__t1m__a0p10__c1p00,extension_full,base,full,0.1,1.0,59,9,0.0,1,16,0.08335254,0.09198445,0.09198445,1.0638931,0.0863191,0.00863191,0.0,0.0,0.0,0.0,-27.970854,26.000002,2.3406115,0.7802038,0.216,0.0,125,0.18640327,,,,,,,,,0
