condition,horizon_label,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_post,funding_z,funding_g,funding_income,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0
disabled_short,short,0.0,0.6,48,0,1.0,1,16,1.0,0.39999998,1.0199395,0.09551255,0.0,-26.313297,26.0,2.2439117,0.7479706,0.17,0.0,100,0.13268541,-0.0004835753,48.624157,1.6093667,24.295502,1.0
disabled_short,short,0.0,0.6,48,1,0.0,1,16,0.39999998,0.39999998,0.98386276,0.10378563,0.0,-26.229265,26.000002,2.1645412,0.72151375,0.208,0.0,125,0.15329732,,,,,
disabled_short,short,0.0,0.6,48,2,0.0,1,16,0.39999998,0.39999998,1.0742798,0.084279165,0.0,-27.96402,26.000002,2.3634627,0.78782094,0.17600001,0.0,125,0.16864316,,,,,
disabled_short,short,0.0,0.6,48,3,0.0,1,16,0.39999998,0.39999998,1.1839811,0.06546646,0.0,-29.983051,26.000002,2.6048105,0.86827016,0.128,0.0,125,0.1918068,,,,,
disabled_short,short,0.0,0.6,48,4,0.0,1,16,0.39999998,0.39999998,1.0716066,0.08479952,0.0,-27.781443,26.000002,2.3575816,0.78586054,0.16000001,0.0,125,0.15426292,,,,,
disabled_short,short,0.0,0.6,48,5,0.0,1,16,0.39999998,0.39999998,1.0822628,0.082744144,0.0,-27.939121,26.000002,2.3810256,0.7936752,0.14400001,0.0,125,0.15386873,,,,,
disabled_short,short,0.0,0.6,48,6,0.0,1,16,0.39999998,0.39999998,1.0039538,0.09909373,0.0,-27.203787,26.000002,2.2087426,0.73624754,0.15200001,0.0,125,0.14307648,,,,,
disabled_short,short,0.0,0.6,48,7,0.0,1,16,0.39999998,0.39999998,1.1227505,0.07537884,0.0,-28.76385,26.000002,2.4701004,0.8233668,0.16800001,0.0,125,0.16836037,,,,,
disabled_short,short,0.0,0.6,48,8,0.0,1,16,0.39999998,0.39999998,1.0294042,0.09345355,0.0,-27.245796,26.000002,2.2647343,0.7549114,0.18400002,0.0,125,0.15952304,,,,,
disabled_short,short,0.0,0.6,48,9,0.0,1,16,0.39999998,0.39999998,1.0647345,0.086152025,0.0,-28.736261,26.000002,2.3424625,0.78082085,0.16800001,0.0,125,0.15710591,,,,,
