seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha
30,313,0.0,0,0.0,0,0,0,0.22804462999999997,0.22804463,21.77030754313099,24.890379,0.09911246100958467,0.09518226,-27.009449651757183,-27.229662,2.0,2.0,0.06
31,313,0.0,0,0.0,0,0,0,0.21912952999999993,0.21912953,21.77030754313099,24.890379,0.09561417377635784,0.09188073,-27.133291357827474,-27.99818,2.0,2.0,0.06
32,313,0.0,0,0.0,0,0,0,0.22537519000000006,0.22537519,21.740306853035143,24.860378,0.10046433167412142,0.098540045,-26.905554239616613,-26.206936,2.0,2.0,0.06
33,313,0.0,0,0.0,0,0,0,0.22384617000000004,0.22384617,21.77030754313099,24.890379,0.09824488851757189,0.10913578,-27.033016453674122,-26.741722,2.0,2.0,0.06
34,313,0.0,0,0.0,0,0,0,0.22376299999999996,0.223763,21.760307313099045,24.880379,0.09795758645367413,0.09635,-27.07523992651757,-26.35881,2.0,2.0,0.06
35,313,0.0,0,0.0,0,0,0,0.23062204999999997,0.23062205,21.77030754313099,24.890379,0.10049270942811502,0.102373354,-26.938617776357827,-27.53145,2.0,2.0,0.06
36,313,0.0,0,0.0,0,0,0,0.20916070000000006,0.2091607,21.77030754313099,24.890379,0.09326527689776358,0.0,-27.254072769968047,-29.144175,2.0,2.0,0.06
37,313,0.0,0,0.0,0,0,0,0.22571512999999999,0.22571513,21.77030754313099,24.890379,0.09688355406709265,0.09821367,-27.080204495207667,-26.81266,2.0,2.0,0.06
38,313,0.0,0,0.0,0,0,0,0.20260735000000002,0.20260735,21.760307313099045,24.880379,0.09336737372843451,0.089036785,-27.299371904153357,-28.144087,2.0,2.0,0.06
39,313,0.0,0,0.0,0,0,0,0.22172156999999998,0.22172157,21.77030754313099,24.890379,0.09617502292971246,0.09561506,-27.043473105431307,-26.750818,2.0,2.0,0.06
40,313,0.0,0,0.0,0,0,0,0.22067891,0.22067891,21.77030754313099,24.890379,0.09724165922683706,0.08808427,-27.125462642172526,-28.028532,2.0,2.0,0.06
41,313,0.0,0,0.0,0,0,0,0.20978609,0.20978609,21.760307313099045,24.880379,0.0940602177316294,0.09286618,-27.264567341853038,-28.014673,2.0,2.0,0.06
