condition,phase,family,metric_horizon,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_raw,energy_E_post,funding_z,funding_g,funding_income,support_s,debt_charge,debt_level_pre,debt_level_post,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0,eval_return_end_mean_cp,eval_csr_cp,eval_dbar_end_cp,eval_checkpoint_flag
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,41,0,1.0,1,16,1.0,0.19642785,0.19642785,1.0157976,0.096427836,0.096427836,0.0,0.0,0.0,0.0,-27.423994,26.0,2.2347994,0.7449331,0.19999999,0.0,100,0.15954061,-0.0006492599,54.91711,1.6093198,27.441814,1.0,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,41,1,0.0,1,16,0.19642785,0.286803,0.286803,1.0439509,0.090375155,0.090375155,0.0,0.0,0.0,0.0,-27.942667,26.000002,2.296738,0.76557934,0.17600001,0.0,125,0.1457079,,,,,,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,41,2,0.0,1,16,0.286803,0.3789592,0.3789592,1.0354754,0.09215621,0.09215621,0.0,0.0,0.0,0.0,-27.160028,26.000002,2.2780914,0.75936383,0.112,0.0,125,0.16250852,,,,,,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,41,3,0.0,1,16,0.3789592,0.47850394,0.47850394,1.0019817,0.09954473,0.09954473,0.0,0.0,0.0,0.0,-27.186563,26.000002,2.2044039,0.7348013,0.17600001,0.0,125,0.17438948,,,,,,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,41,4,0.0,1,16,0.47850394,0.556921,0.556921,1.1055894,0.07841707,0.07841707,0.0,0.0,0.0,0.0,-28.573126,26.000002,2.4323452,0.8107817,0.14400001,0.0,125,0.17196593,,,,,,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,41,5,0.0,1,16,0.556921,0.6382926,0.6382926,1.089527,0.08137162,0.08137162,0.0,0.0,0.0,0.0,-28.569685,26.000002,2.3970072,0.7990024,0.14400001,0.0,125,0.19502284,,,,,,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,41,6,0.0,1,16,0.6382926,0.7330538,0.7330538,1.0233694,0.0947612,0.0947612,0.0,0.0,0.0,0.0,-27.411627,26.000002,2.2514577,0.7504859,0.096,0.0,125,0.16113259,,,,,,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,41,7,0.0,1,16,0.7330538,0.821663,0.821663,1.052521,0.08860924,0.08860924,0.0,0.0,0.0,0.0,-27.87015,26.000002,2.3155925,0.7718642,0.2,0.0,125,0.18065763,,,,,,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,41,8,0.0,1,16,0.821663,0.9140412,0.9140412,1.0344305,0.09237819,0.09237819,0.0,0.0,0.0,0.0,-27.482212,26.000002,2.2757926,0.75859755,0.15200001,0.0,125,0.15585855,,,,,,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,41,9,1.0,2,32,0.9140412,0.100722566,0.100722566,1.0620744,0.08668132,0.08668132,0.0,0.0,0.0,0.0,-27.517317,26.000002,2.3366103,0.7788701,0.120000005,0.0,125,0.20588,-0.00025394908,52.289352,1.6088752,26.128334,1.0,,,,0
enabled_full__base__t1m__a1p00__c0p90,extension_full,base,full,1.0,0.9,41,10,0.0,2,32,0.100722566,0.19570544,0.19570544,1.0223546,0.094982885,0.094982885,0.0,0.0,0.0,0.0,-26.787334,26.000002,2.2492251,0.74974173,0.2,0.0,125,0.13044538,,,,,,,,,0
