mechanism_tag,alpha,family,seed,update,update_u,update_counter,energy_E_pre,energy_E_post,energy_E_raw,funding_z,funding_g,funding_g_raw,funding_cut_active,funding_income,funding_alpha_eff,support_s,debt_charge,debt_level_pre,debt_level_post,episode_return_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,vartd_VarTD,depr_F,depr_F_post
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.067,borrow,44,0,1.0,1,1.0,0.42000002,0.42000002,1.0361962,0.0,0.09200337,0.0,0.0,0.067,0.0,0.0,0.0,0.0,-27.084091,2.2796772,0.7598924,0.11,0.0,0.14284338,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.067,borrow,44,1,1.0,2,0.42000002,-0.15999997,-0.15999997,1.0331366,0.0,0.092653826,0.0,0.0,0.067,0.0,0.0,0.0,0.15999997,-27.983189,2.272946,0.75764865,0.16800001,0.0,0.16696317,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.067,borrow,44,2,0.0,2,-0.15999997,-0.16319996,-0.16319996,1.0358441,0.0,0.09207801,0.0,0.0,0.067,0.0,0.0031999992,0.15999997,0.16319996,-27.65201,2.2789025,0.7596342,0.18400002,0.0,0.17163906,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.067,borrow,44,3,0.0,2,-0.16319996,-0.16646396,-0.16646396,1.0505558,0.0,0.0890111,0.0,0.0,0.067,0.0,0.0032639992,0.16319996,0.16646396,-28.24981,2.311269,0.77042305,0.16800001,0.0,0.17290777,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.067,borrow,44,4,0.0,2,-0.16646396,-0.16979323,-0.16979323,1.0116376,0.0,0.097355925,0.0,0.0,0.067,0.0,0.0033292791,0.16646396,0.16979323,-27.521101,2.225647,0.7418823,0.16000001,0.0,0.1791014,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.067,borrow,44,5,0.0,2,-0.16979323,-0.1731891,-0.1731891,1.0268803,0.0,0.09399823,0.0,0.0,0.067,0.0,0.0033958645,0.16979323,0.1731891,-26.988575,2.2591817,0.7530606,0.208,0.0,0.1698731,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.067,borrow,44,6,0.0,2,-0.1731891,-0.17665288,-0.17665288,1.010158,0.0,0.097688176,0.0,0.0,0.067,0.0,0.003463782,0.1731891,0.17665288,-28.092354,2.2223918,0.7407973,0.15200001,0.0,0.14831585,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.067,borrow,44,7,0.0,2,-0.17665288,-0.18018593,-0.18018593,1.0058084,0.0,0.09867147,0.0,0.0,0.067,0.0,0.0035330574,0.17665288,0.18018593,-26.778925,2.2128224,0.7376075,0.128,0.0,0.14454816,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.067,borrow,44,8,0.0,2,-0.18018593,-0.17679432,-0.17679432,0.9812674,0.10440772,0.10440772,1.0,0.0069953175,0.067,0.0,0.0036037185,0.18018593,0.17679432,-25.91476,2.1588314,0.71961045,0.208,0.0,0.12418666,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.067,borrow,44,9,0.0,2,-0.17679432,-0.1803302,-0.1803302,1.0271156,0.0,0.09394733,0.0,0.0,0.067,0.0,0.0035358863,0.17679432,0.1803302,-27.05512,2.2596993,0.75323313,0.15200001,0.0,0.14456473,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.067,borrow,44,10,0.0,2,-0.1803302,-0.1839368,-0.1839368,1.0208535,0.0,0.09531175,0.0,0.0,0.067,0.0,0.003606604,0.1803302,0.1839368,-26.88235,2.2459226,0.7486409,0.192,0.0,0.14944968,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.067,borrow,44,11,0.0,2,-0.1839368,-0.18023258,-0.18023258,0.95784396,0.110193506,0.110193506,1.0,0.007382965,0.067,0.0,0.003678736,0.1839368,0.18023258,-26.99061,2.1072989,0.702433,0.192,0.0,0.14139529,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.067,borrow,44,12,0.0,2,-0.18023258,-0.17712218,-0.17712218,0.9990251,0.100224726,0.100224726,1.0,0.006715057,0.067,0.0,0.0036046517,0.18023258,0.17712218,-26.966303,2.197899,0.73263305,0.17600001,0.0,0.123585515,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.067,borrow,44,13,0.0,2,-0.17712218,-0.18066461,-0.18066461,1.0319611,0.0,0.09290496,0.0,0.0,0.067,0.0,0.0035424435,0.17712218,0.18066461,-27.553713,2.2703598,0.7567866,0.13,0.0,0.15157054,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.067,borrow,44,14,0.0,2,-0.18066461,-0.17732866,-0.17732866,0.9841368,0.10372017,0.10372017,1.0,0.006949252,0.067,0.0,0.0036132922,0.18066461,0.17732866,-26.623032,2.1651442,0.72171474,0.14400001,0.0,0.14667177,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.067,borrow,44,15,0.0,2,-0.17732866,-0.17336705,-0.17336705,0.9505404,0.11206231,0.11206231,1.0,0.007508175,0.067,0.0,0.0035465732,0.17732866,0.17336705,-26.425287,2.0912306,0.6970769,0.18400002,0.0,0.13905284,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.067,borrow,44,16,0.0,2,-0.17336705,-0.17683439,-0.17683439,1.0273536,0.0,0.09389585,0.0,0.0,0.067,0.0,0.003467341,0.17336705,0.17683439,-27.141645,2.2602232,0.7534077,0.216,0.0,0.14277893,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.067,borrow,44,17,0.0,2,-0.17683439,-0.1731707,-0.1731707,0.96871936,0.10746835,0.10746835,1.0,0.00720038,0.067,0.0,0.0035366877,0.17683439,0.1731707,-26.797825,2.131225,0.7104084,0.17600001,0.0,0.13592996,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.067,borrow,44,18,0.0,2,-0.1731707,-0.17663412,-0.17663412,1.0243186,0.0,0.09455431,0.0,0.0,0.067,0.0,0.003463414,0.1731707,0.17663412,-28.47227,2.2535458,0.75118196,0.136,0.0,0.17115106,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.067,borrow,44,19,0.0,2,-0.17663412,-0.17334434,-0.17334434,0.9921344,0.101827614,0.101827614,1.0,0.00682245,0.067,0.0,0.0035326823,0.17663412,0.17334434,-26.442669,2.1827393,0.7275798,0.16000001,0.0,0.15758723,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.067,borrow,44,20,0.0,2,-0.17334434,-0.17681123,-0.17681123,1.0613791,0.0,0.08682022,0.0,0.0,0.067,0.0,0.0034668867,0.17334434,0.17681123,-28.219185,2.3350806,0.77836025,0.136,0.0,0.16833615,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.067,borrow,44,21,0.0,2,-0.17681123,-0.18034746,-0.18034746,1.0190675,0.0,0.095704526,0.0,0.0,0.067,0.0,0.0035362246,0.17681123,0.18034746,-26.805853,2.2419934,0.74733114,0.136,0.0,0.13539529,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.067,borrow,44,22,0.0,2,-0.18034746,-0.17677069,-0.17677069,0.9697253,0.10721972,0.10721972,1.0,0.0071837213,0.067,0.0,0.003606949,0.18034746,0.17677069,-26.762499,2.1334383,0.7111461,0.17600001,0.0,0.15886442,0.0,0.0
