mechanism_tag,mechanism,alpha,seed,update,update_u,update_counter,energy_E_pre,energy_E_post,funding_z,funding_g,funding_g_raw,funding_cut_active,funding_income,funding_alpha_eff,episode_return_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,vartd_VarTD,depr_F,depr_F_post,env_steps
hardzero_only__c0p58__z1p10__lam0p000__nu0p50__psi0p00,hardzero_only,0.04,36,0,1.0,1,1.0,0.42394623,1.00588,0.09865519,0.09865519,1.0,0.0039462075,0.04,-26.322607,2.2129803,0.7376601,0.17,0.0,0.1406561,0.0,0.0,3200
hardzero_only__c0p58__z1p10__lam0p000__nu0p50__psi0p00,hardzero_only,0.04,36,1,0.0,1,0.42394623,0.42763308,1.0354067,0.092170775,0.092170775,1.0,0.0036868309,0.04,-27.19927,2.2779403,0.75931346,0.24000001,0.0,0.13793102,0.0,0.0,6400
hardzero_only__c0p58__z1p10__lam0p000__nu0p50__psi0p00,hardzero_only,0.04,36,2,0.0,1,0.42763308,0.43156776,1.0071491,0.09836733,0.09836733,1.0,0.003934693,0.04,-26.194538,2.2157724,0.73859084,0.14400001,0.0,0.13197419,0.0,0.0,9600
hardzero_only__c0p58__z1p10__lam0p000__nu0p50__psi0p00,hardzero_only,0.04,36,3,0.0,1,0.43156776,0.43545642,1.0122601,0.09721648,0.09721648,1.0,0.0038886592,0.04,-27.633377,2.2270167,0.7423389,0.128,0.0,0.13576084,0.0,0.0,12800
hardzero_only__c0p58__z1p10__lam0p000__nu0p50__psi0p00,hardzero_only,0.04,36,4,0.0,1,0.43545642,0.43865213,1.0974922,0.079892814,0.079892814,1.0,0.0031957126,0.04,-28.188751,2.414531,0.80484366,0.08800001,0.0,0.15450762,0.0,0.0,16000
hardzero_only__c0p58__z1p10__lam0p000__nu0p50__psi0p00,hardzero_only,0.04,36,5,0.0,1,0.43865213,0.44224492,1.0466297,0.089819446,0.089819446,1.0,0.0035927778,0.04,-26.988216,2.3026311,0.76754373,0.136,0.0,0.16196236,0.0,0.0,19200
hardzero_only__c0p58__z1p10__lam0p000__nu0p50__psi0p00,hardzero_only,0.04,36,6,0.0,1,0.44224492,0.44580373,1.0507562,0.08897004,0.08897004,1.0,0.0035588017,0.04,-27.656729,2.31171,0.77057,0.216,0.008,0.17696102,0.0,0.0,22400
hardzero_only__c0p58__z1p10__lam0p000__nu0p50__psi0p00,hardzero_only,0.04,36,7,0.0,1,0.44580373,0.44924235,1.0656749,0.08596568,0.08596568,1.0,0.003438627,0.04,-27.900366,2.3445315,0.78151053,0.16000001,0.008,0.16155519,0.0,0.0,25600
hardzero_only__c0p58__z1p10__lam0p000__nu0p50__psi0p00,hardzero_only,0.04,36,8,0.0,1,0.44924235,0.45284104,1.0459157,0.08996722,0.08996722,1.0,0.0035986889,0.04,-27.921463,2.3010604,0.76702017,0.128,0.0,0.14855208,0.0,0.0,28800
hardzero_only__c0p58__z1p10__lam0p000__nu0p50__psi0p00,hardzero_only,0.04,36,9,0.0,1,0.45284104,0.45604756,1.0960239,0.0801634,0.0801634,1.0,0.0032065357,0.04,-27.883888,2.4113007,0.8037669,0.112,0.0,0.15599056,0.0,0.0,32000
hardzero_only__c0p58__z1p10__lam0p000__nu0p50__psi0p00,hardzero_only,0.04,36,10,0.0,1,0.45604756,0.4597905,1.0288476,0.09357341,0.09357341,1.0,0.003742936,0.04,-27.88518,2.26351,0.75450337,0.14400001,0.0,0.16437222,0.0,0.0,35200
hardzero_only__c0p58__z1p10__lam0p000__nu0p50__psi0p00,hardzero_only,0.04,36,11,0.0,1,0.4597905,0.46338293,1.0466714,0.08981082,0.08981082,1.0,0.0035924327,0.04,-27.303017,2.3027232,0.7675744,0.16000001,0.0,0.16330014,0.0,0.0,38400
hardzero_only__c0p58__z1p10__lam0p000__nu0p50__psi0p00,hardzero_only,0.04,36,12,0.0,1,0.46338293,0.46740952,0.99712265,0.10066474,0.10066474,1.0,0.0040265894,0.04,-26.583736,2.1937137,0.7312379,0.136,0.0,0.13317695,0.0,0.0,41600
hardzero_only__c0p58__z1p10__lam0p000__nu0p50__psi0p00,hardzero_only,0.04,36,13,0.0,1,0.46740952,0.47080627,1.0709963,0.08491876,0.08491876,1.0,0.0033967504,0.04,-27.853718,2.3562388,0.78541297,0.21,0.0,0.17836505,0.0,0.0,44800
hardzero_only__c0p58__z1p10__lam0p000__nu0p50__psi0p00,hardzero_only,0.04,36,14,0.0,1,0.47080627,0.47420433,1.0708281,0.08495167,0.08495167,1.0,0.0033980666,0.04,-27.805075,2.3558688,0.78528965,0.104,0.0,0.12366841,0.0,0.0,48000
