mechanism_tag,alpha,family,seed,update,update_u,update_counter,energy_E_pre,energy_E_post,energy_E_raw,funding_z,funding_g,funding_g_raw,funding_cut_active,funding_income,funding_alpha_eff,support_s,debt_charge,debt_level_pre,debt_level_post,episode_return_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,vartd_VarTD,depr_F,depr_F_post
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.07,borrow,33,0,1.0,1,1.0,0.42000002,0.42000002,1.0589974,0.0,0.08729765,0.0,0.0,0.07,0.0,0.0,0.0,0.0,-27.979776,2.329841,0.77661365,0.13,0.0,0.16999096,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.07,borrow,33,1,1.0,2,0.42000002,-0.15999997,-0.15999997,1.0330085,0.0,0.09268118,0.0,0.0,0.07,0.0,0.0,0.0,0.15999997,-27.69807,2.272664,0.7575547,0.136,0.0,0.17679247,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.07,borrow,33,2,0.0,2,-0.15999997,-0.16319996,-0.16319996,1.0505148,0.0,0.08901951,0.0,0.0,0.07,0.0,0.0031999992,0.15999997,0.16319996,-27.952003,2.3111787,0.7703929,0.16800001,0.0,0.16731907,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.07,borrow,33,3,0.0,2,-0.16319996,-0.16646396,-0.16646396,1.0506083,0.0,0.089000344,0.0,0.0,0.07,0.0,0.0032639992,0.16319996,0.16646396,-27.443235,2.3113844,0.7704615,0.14400001,0.0,0.15314642,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.07,borrow,33,4,0.0,2,-0.16646396,-0.16230421,-0.16230421,0.970673,0.106985986,0.106985986,1.0,0.007489019,0.07,0.0,0.0033292791,0.16646396,0.16230421,-25.987635,2.1355233,0.7118411,0.14400001,0.0,0.15768073,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.07,borrow,33,5,0.0,2,-0.16230421,-0.1581823,-0.1581823,0.9777488,0.105257034,0.105257034,1.0,0.0073679923,0.07,0.0,0.003246084,0.16230421,0.1581823,-26.947248,2.1510904,0.71703017,0.16800001,0.0,0.15154453,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.07,borrow,33,6,0.0,2,-0.1581823,-0.15423127,-0.15423127,0.9929424,0.10163836,0.10163836,1.0,0.007114685,0.07,0.0,0.0031636457,0.1581823,0.15423127,-27.154848,2.184517,0.7281723,0.16800001,0.0,0.12973101,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.07,borrow,33,7,0.0,2,-0.15423127,-0.1573159,-0.1573159,1.0088168,0.0,0.097990304,0.0,0.0,0.07,0.0,0.0030846254,0.15423127,0.1573159,-26.980923,2.2194414,0.7398138,0.2,0.0,0.1656778,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.07,borrow,33,8,0.0,2,-0.1573159,-0.16046222,-0.16046222,1.0043792,0.0,0.09899672,0.0,0.0,0.07,0.0,0.0031463178,0.1573159,0.16046222,-27.87745,2.2096782,0.7365594,0.224,0.0,0.18064265,0.0,0.0
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.07,borrow,33,9,0.0,2,-0.16046222,-0.15593795,-0.15593795,0.9567212,0.110478766,0.110478766,1.0,0.0077335136,0.07,0.0,0.0032092442,0.16046222,0.15593795,-26.785126,2.1048286,0.70160955,0.192,0.0,0.15820368,0.0,0.0
