mechanism_tag,mechanism,alpha,seed,update,update_u,update_counter,energy_E_pre,energy_E_post,funding_z,funding_g,funding_g_raw,funding_cut_active,funding_income,funding_alpha_eff,episode_return_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,vartd_VarTD,depr_F,depr_F_post,env_steps
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,0,1.0,1,1.0,0.42000002,1.083093,0.0,0.0825861,0.0,0.0,0.029,-28.473131,2.3828523,0.7942841,0.14,0.0,0.17695096,0.0,0.0,3200
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,1,0.0,1,0.42000002,0.42000002,1.0548825,0.0,0.08812872,0.0,0.0,0.029,-28.079174,2.320788,0.773596,0.14400001,0.0,0.13454516,0.0,0.0,6400
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,2,0.0,1,0.42000002,0.42000002,1.0288714,0.0,0.09356826,0.0,0.0,0.029,-26.490976,2.2635624,0.75452083,0.136,0.0,0.17056468,0.0,0.0,9600
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,3,0.0,1,0.42000002,0.42293486,0.99481297,0.10120151,0.10120151,1.0,0.0029348438,0.029,-26.254454,2.1886322,0.7295441,0.15200001,0.0,0.15405212,0.0,0.0,12800
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,4,0.0,1,0.42293486,0.42583844,0.9994637,0.10012358,0.10012358,1.0,0.0029035837,0.029,-26.66585,2.198864,0.7329547,0.224,0.0,0.1730619,0.0,0.0,16000
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,5,0.0,1,0.42583844,0.42583844,1.0366005,0.0,0.09191778,0.0,0.0,0.029,-26.765472,2.2805665,0.7601888,0.14400001,0.0,0.13946262,0.0,0.0,19200
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,6,0.0,1,0.42583844,0.42583844,1.0178612,0.0,0.09597073,0.0,0.0,0.029,-27.24526,2.2393394,0.7464465,0.16000001,0.0,0.14846924,0.0,0.0,22400
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,7,0.0,1,0.42583844,0.42583844,1.0248934,0.0,0.094429255,0.0,0.0,0.029,-26.665201,2.2548106,0.75160354,0.096,0.0,0.14190526,0.0,0.0,25600
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,8,0.0,1,0.42583844,0.42583844,1.0233912,0.0,0.09475643,0.0,0.0,0.029,-26.503859,2.2515056,0.7505019,0.136,0.0,0.16703022,0.0,0.0,28800
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,9,0.0,1,0.42583844,0.42583844,1.0013839,0.0,0.099681854,0.0,0.0,0.029,-26.639261,2.2030885,0.73436284,0.17600001,0.0,0.16739069,0.0,0.0,32000
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,10,0.0,1,0.42583844,0.42583844,1.0522313,0.0,0.08866835,0.0,0.0,0.029,-28.610909,2.314955,0.7716517,0.104,0.0,0.1529935,0.0,0.0,35200
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,11,0.0,1,0.42583844,0.42583844,1.0330513,0.0,0.09267205,0.0,0.0,0.029,-28.167479,2.2727582,0.7575861,0.128,0.0,0.15789276,0.0,0.0,38400
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,12,0.0,1,0.42583844,0.42583844,1.0331128,0.0,0.09265891,0.0,0.0,0.029,-27.254425,2.2728934,0.7576312,0.14400001,0.0,0.15837492,0.0,0.0,41600
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,13,0.0,1,0.42583844,0.42583844,1.021376,0.0,0.095197156,0.0,0.0,0.029,-26.512474,2.2470722,0.7490241,0.12,0.0,0.13225098,0.0,0.0,44800
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,14,0.0,1,0.42583844,0.42583844,1.0625947,0.0,0.08657756,0.0,0.0,0.029,-28.050459,2.337755,0.7792517,0.15200001,0.0,0.1903489,0.0,0.0,48000
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,15,0.0,1,0.42583844,0.42881373,0.9888709,0.10259568,0.10259568,1.0,0.0029752746,0.029,-26.214876,2.1755595,0.7251865,0.208,0.0,0.16127077,0.0,0.0,51200
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,16,0.0,1,0.42881373,0.42881373,1.0202879,0.0,0.09543598,0.0,0.0,0.029,-27.23251,2.244678,0.74822605,0.16800001,0.0,0.14455162,0.0,0.0,54400
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,17,0.0,1,0.42881373,0.42881373,1.0615177,0.0,0.086792514,0.0,0.0,0.029,-28.837494,2.3353856,0.7784619,0.17600001,0.0,0.16610445,0.0,0.0,57600
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,18,0.0,1,0.42881373,0.42881373,1.0010004,0.0,0.099769905,0.0,0.0,0.029,-26.690008,2.2022448,0.7340816,0.192,0.0,0.12704319,0.0,0.0,60800
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,19,0.0,1,0.42881373,0.42881373,1.017157,0.0,0.09612649,0.0,0.0,0.029,-27.048779,2.2377899,0.74592996,0.136,0.0,0.13507555,0.0,0.0,64000
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,20,0.0,1,0.42881373,0.42881373,1.0330267,0.0,0.09267729,0.0,0.0,0.029,-27.741125,2.2727041,0.75756806,0.208,0.0,0.1562107,0.0,0.0,67200
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,21,0.0,1,0.42881373,0.42881373,1.0260599,0.0,0.09417599,0.0,0.0,0.029,-26.590153,2.257377,0.752459,0.104,0.0,0.14667179,0.0,0.0,70400
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,22,0.0,1,0.42881373,0.42881373,1.015844,0.0,0.09641753,0.0,0.0,0.029,-27.477322,2.2349014,0.74496716,0.16000001,0.0,0.14522491,0.0,0.0,73600
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,23,0.0,1,0.42881373,0.43172297,0.9986171,0.10031894,0.10031894,1.0,0.0029092492,0.029,-27.197498,2.1970015,0.73233384,0.17600001,0.0,0.13368385,0.0,0.0,76800
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,24,0.0,1,0.43172297,0.43172297,1.0744832,0.0,0.08423971,0.0,0.0,0.029,-28.60078,2.3639102,0.78797007,0.16800001,0.0,0.18928139,0.0,0.0,80000
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,25,0.0,1,0.43172297,0.43467164,0.9927712,0.10167842,0.10167842,1.0,0.0029486741,0.029,-26.859102,2.1841402,0.7280468,0.208,0.008,0.1843127,0.0,0.0,83200
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,26,0.0,1,0.43467164,0.43767154,0.98528963,0.1034452,0.1034452,1.0,0.0029999109,0.029,-26.200243,2.1676805,0.72256017,0.14,0.0,0.15083621,0.0,0.0,86400
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,27,0.0,1,0.43767154,0.43767154,1.1097171,0.0,0.07767528,0.0,0.0,0.029,-28.720106,2.4414265,0.81380886,0.080000006,0.0,0.16523027,0.0,0.0,89600
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,28,0.0,1,0.43767154,0.43767154,1.0337663,0.0,0.092519596,0.0,0.0,0.029,-27.894705,2.274331,0.7581104,0.14400001,0.0,0.15011334,0.0,0.0,92800
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,29,0.0,1,0.43767154,0.44063488,0.99061745,0.1021839,0.1021839,1.0,0.002963333,0.029,-27.913458,2.1794019,0.7264673,0.24000001,0.008,0.18396024,0.0,0.0,96000
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,30,0.0,1,0.44063488,0.44063488,1.0306926,0.0,0.093176715,0.0,0.0,0.029,-27.296442,2.267569,0.7558564,0.128,0.0,0.15021604,0.0,0.0,99200
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,31,0.0,1,0.44063488,0.44063488,1.1105145,0.0,0.0775328,0.0,0.0,0.029,-28.272795,2.4431808,0.81439364,0.120000005,0.0,0.1615439,0.0,0.0,102400
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,32,0.0,1,0.44063488,0.44357622,0.9938509,0.10142596,0.10142596,1.0,0.0029413528,0.029,-26.63382,2.1865156,0.72883856,0.2,0.0,0.16036077,0.0,0.0,105600
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,33,0.0,1,0.44357622,0.44357622,1.0334148,0.0,0.09259449,0.0,0.0,0.029,-27.044916,2.2735581,0.75785273,0.128,0.0,0.15466541,0.0,0.0,108800
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,34,0.0,1,0.44357622,0.44357622,1.0279003,0.0,0.09377772,0.0,0.0,0.029,-27.338364,2.261426,0.7538087,0.112,0.0,0.15524757,0.0,0.0,112000
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,35,0.0,1,0.44357622,0.44357622,1.0772985,0.0,0.083695374,0.0,0.0,0.029,-29.000599,2.370104,0.7900347,0.128,0.0,0.16670942,0.0,0.0,115200
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,36,0.0,1,0.44357622,0.44357622,1.0365885,0.0,0.0919203,0.0,0.0,0.029,-27.194407,2.2805402,0.7601801,0.192,0.0,0.18519771,0.0,0.0,118400
hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,hardzero_only,0.029,46,37,0.0,1,0.44357622,0.44357622,1.0826576,0.0,0.08266894,0.0,0.0,0.029,-28.184284,2.3818944,0.7939648,0.216,0.0,0.19293283,0.0,0.0,121600
