seed,late_window_updates,rho_seed,active_seed,late_update_count_seed,active_blocks_seed,sustained_active_seed,bursty_only_seed,late_mean_energy_E_post,final_energy_E_post,late_mean_depr_F_post,final_depr_F_post,late_mean_funding_g,final_funding_g,late_mean_episode_return_end_mean,final_episode_return_end_mean,late_mean_update_counter,final_update_counter,alpha,family
30,313,0.0,0,0.0,0,0,0,-0.36355536329073485,-0.20500062,0.0,0.0,0.04146861056869009,0.0,-27.040334492012782,-27.115978,3.0,3.0,0.114,borrow
31,313,0.02875399361022364,1,9.0,4,1,0,-0.2987483252651757,-0.564135,0.0,0.0,0.16475478345047925,0.17234653,-24.000350201277957,-24.171188,23.233226837060702,28.0,0.114,borrow
32,313,0.025559105431309903,1,8.0,4,1,0,-0.30650227987603834,-0.15169317,0.0,0.0,0.16006219396166135,0.17643237,-24.185113993610223,-23.274868,23.166134185303516,27.0,0.114,borrow
33,313,0.02875399361022364,1,9.0,4,1,0,-0.307365554643131,-0.3971477,0.0,0.0,0.17538421904153353,0.1867364,-23.647034057507987,-23.05093,25.23961661341853,30.0,0.114,borrow
34,313,0.022364217252396165,1,7.0,4,1,0,-0.3185984556421725,-0.23338455,0.0,0.0,0.14807469223642172,0.15472515,-24.74074797763578,-23.829481,21.36741214057508,25.0,0.114,borrow
35,313,0.025559105431309903,1,8.0,4,1,0,-0.30471794305271566,-0.08509292,0.0,0.0,0.16061815993610223,0.15976584,-24.196187533546325,-24.473526,22.217252396166135,26.0,0.114,borrow
36,313,0.025559105431309903,1,8.0,4,1,0,-0.3020168710990415,-0.5700302,0.0,0.0,0.15467596287539936,0.13770543,-24.43362787539936,-25.36773,19.597444089456868,24.0,0.114,borrow
37,313,0.02875399361022364,1,9.0,4,1,0,-0.3130673736348243,-0.36847576,0.0,0.0,0.1641577065175719,0.15985306,-24.04077892651757,-23.968275,22.63258785942492,27.0,0.114,borrow
38,313,0.0,0,0.0,0,0,0,-0.581063787028754,-0.5616602,0.0,0.0,0.044847389293929715,0.0,-27.054573389776355,-27.81321,3.0,3.0,0.114,borrow
39,313,0.022364217252396165,1,7.0,4,1,0,-0.3141469655191693,-0.27797472,0.0,0.0,0.1393577026549521,0.14996658,-25.023824115015973,-24.221796,12.485623003194888,16.0,0.114,borrow
