mechanism_tag,mechanism,alpha,seed,update,update_u,update_counter,energy_E_pre,energy_E_post,funding_z,funding_g,funding_g_raw,funding_cut_active,funding_income,funding_alpha_eff,episode_return_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,vartd_VarTD,depr_F,depr_F_post,env_steps
hardzero_only__c0p54__z1p10__lam0p000__nu0p50__psi0p00,hardzero_only,0.1,34,0,1.0,1,1.0,0.46843338,1.0739973,0.084334016,0.084334016,1.0,0.008433402,0.1,-27.958464,2.3628411,0.78761375,0.17999999,0.0,0.15948392,0.0,0.0,3200
hardzero_only__c0p54__z1p10__lam0p000__nu0p50__psi0p00,hardzero_only,0.1,34,1,0.0,1,0.46843338,0.4768961,1.0724891,0.08462738,0.08462738,1.0,0.008462738,0.1,-28.132221,2.3595233,0.7865078,0.136,0.0,0.14916873,0.0,0.0,6400
hardzero_only__c0p54__z1p10__lam0p000__nu0p50__psi0p00,hardzero_only,0.1,34,2,0.0,1,0.4768961,0.48634118,1.0247953,0.094450586,0.094450586,1.0,0.009445059,0.1,-26.762012,2.2545946,0.75153154,0.128,0.0,0.13993247,0.0,0.0,9600
hardzero_only__c0p54__z1p10__lam0p000__nu0p50__psi0p00,hardzero_only,0.1,34,3,0.0,1,0.48634118,0.49585128,1.0218152,0.09510095,0.09510095,1.0,0.009510095,0.1,-27.811333,2.2480383,0.74934614,0.128,0.0,0.15757243,0.0,0.0,12800
hardzero_only__c0p54__z1p10__lam0p000__nu0p50__psi0p00,hardzero_only,0.1,34,4,0.0,1,0.49585128,0.50555843,1.0129087,0.097071394,0.097071394,1.0,0.00970714,0.1,-27.01932,2.2284436,0.74281454,0.216,0.0,0.14274544,0.0,0.0,16000
hardzero_only__c0p54__z1p10__lam0p000__nu0p50__psi0p00,hardzero_only,0.1,34,5,0.0,1,0.50555843,0.50555843,1.1063346,0.0,0.078282624,0.0,0.0,0.1,-28.404078,2.4339848,0.8113283,0.08800001,0.0,0.14422202,0.0,0.0,19200
hardzero_only__c0p54__z1p10__lam0p000__nu0p50__psi0p00,hardzero_only,0.1,34,6,0.0,1,0.50555843,0.5149553,1.0270176,0.093968526,0.093968526,1.0,0.009396853,0.1,-27.575981,2.2594838,0.7531613,0.120000005,0.0,0.15643002,0.0,0.0,22400
hardzero_only__c0p54__z1p10__lam0p000__nu0p50__psi0p00,hardzero_only,0.1,34,7,0.0,1,0.5149553,0.5244535,1.0223575,0.09498226,0.09498226,1.0,0.009498226,0.1,-27.840498,2.2492313,0.7497438,0.16000001,0.0,0.17608269,0.0,0.0,25600
hardzero_only__c0p54__z1p10__lam0p000__nu0p50__psi0p00,hardzero_only,0.1,34,8,0.0,1,0.5244535,0.5349033,0.98089254,0.10449787,0.10449787,1.0,0.010449788,0.1,-26.798449,2.1580067,0.71933556,0.2,0.0,0.15097676,0.0,0.0,28800
hardzero_only__c0p54__z1p10__lam0p000__nu0p50__psi0p00,hardzero_only,0.1,34,9,0.0,1,0.5349033,0.5439717,1.0424685,0.09068417,0.09068417,1.0,0.009068417,0.1,-27.740341,2.2934766,0.7644922,0.16800001,0.0,0.17796504,0.0,0.0,32000
hardzero_only__c0p54__z1p10__lam0p000__nu0p50__psi0p00,hardzero_only,0.1,34,10,1.0,2,0.5439717,0.013443434,1.0235703,0.094717376,0.094717376,1.0,0.009471738,0.1,-26.642384,2.2518997,0.75063324,0.136,0.0,0.15469615,0.0,0.0,35200
hardzero_only__c0p54__z1p10__lam0p000__nu0p50__psi0p00,hardzero_only,0.1,34,11,0.0,2,0.013443434,0.024491534,0.9567123,0.11048101,0.11048101,1.0,0.011048101,0.1,-25.887306,2.104809,0.70160306,0.192,0.0,0.12399086,0.0,0.0,38400
