condition,phase,family,metric_horizon,alpha,c_upd,seed,update,update_u,update_counter,opt_step,energy_E_pre,energy_E_raw,energy_E_post,funding_z,funding_g,funding_income,support_s,debt_charge,debt_level_pre,debt_level_post,episode_return_end_mean,episode_len_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,terminal_done_count_end,vartd_VarTD,actor_loss,critic_loss,entropy,total_loss,ratio0,eval_return_end_mean_cp,eval_csr_cp,eval_dbar_end_cp,eval_checkpoint_flag
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,53,0,1.0,1,16,1.0,0.028973242,0.028973242,1.016897,0.09618403,0.028973242,0.019354839,0.0,0.0,0.0,-27.29129,26.0,2.237218,0.74573934,0.17,0.0,100,0.16488466,-0.0010959309,53.67255,1.6092222,26.819088,1.0,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,53,1,0.0,1,16,0.028973242,0.0583518,0.0583518,0.9989711,0.1002372,0.02937856,0.019354839,0.0,0.0,0.0,-26.699919,26.000002,2.1977804,0.7325935,0.15200001,0.0,125,0.14461578,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,53,2,0.0,1,16,0.0583518,0.0883666,0.0883666,0.9722444,0.10659962,0.030014802,0.019354839,0.0,0.0,0.0,-25.657452,26.000002,2.1389804,0.7129935,0.18400002,0.0,125,0.12171873,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,53,3,0.0,1,16,0.0883666,0.11779975,0.11779975,0.99661213,0.10078313,0.029433154,0.019354839,0.0,0.0,0.0,-27.406658,26.000002,2.1925905,0.7308635,0.136,0.0,125,0.14578564,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,53,4,0.0,1,16,0.11779975,0.14869839,0.14869839,0.93765134,0.115437955,0.030898634,0.019354839,0.0,0.0,0.0,-26.00392,26.000002,2.062874,0.6876247,0.224,0.0,125,0.13108754,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,53,5,0.0,1,16,0.14869839,0.17678148,0.17678148,1.0590725,0.08728255,0.028083093,0.019354839,0.0,0.0,0.0,-28.464544,26.000002,2.330006,0.77666867,0.15200001,0.0,125,0.16538191,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,53,6,0.0,1,16,0.17678148,0.20641881,0.20641881,0.98790157,0.10282494,0.029637333,0.019354839,0.0,0.0,0.0,-27.18933,26.000002,2.1734269,0.7244756,0.17600001,0.0,125,0.13910468,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,53,7,0.0,1,16,0.20641881,0.23619825,0.23619825,0.981941,0.1042459,0.02977943,0.019354839,0.0,0.0,0.0,-26.986813,26.000002,2.1603134,0.72010446,0.17600001,0.0,125,0.1334316,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,53,8,0.0,1,16,0.23619825,0.26450655,0.26450655,1.0480092,0.08953459,0.028308298,0.019354839,0.0,0.0,0.0,-27.838526,26.000002,2.3056662,0.7685554,0.14400001,0.0,125,0.14964394,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,53,9,0.0,1,16,0.26450655,0.29437995,0.29437995,0.9780439,0.10518554,0.029873393,0.019354839,0.0,0.0,0.0,-27.49049,26.000002,2.1517396,0.71724653,0.17600001,0.0,125,0.11013184,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,53,10,0.0,1,16,0.29437995,0.3228128,0.3228128,1.0420095,0.090780064,0.028432846,0.019354839,0.0,0.0,0.0,-27.479551,26.000002,2.2924666,0.76415557,0.136,0.0,125,0.13799088,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,53,11,0.0,1,16,0.3228128,0.35102946,0.35102946,1.0524777,0.08861807,0.028216645,0.019354839,0.0,0.0,0.0,-27.7583,26.000002,2.3154972,0.7718324,0.104,0.0,125,0.13955651,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,53,12,0.0,1,16,0.35102946,0.38018265,0.38018265,1.0088469,0.09798353,0.029153192,0.019354839,0.0,0.0,0.0,-26.876139,26.000002,2.2195075,0.73983586,0.136,0.0,125,0.12932956,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,53,13,0.0,1,16,0.38018265,0.40979418,0.40979418,0.98899317,0.10256679,0.029611519,0.019354839,0.0,0.0,0.0,-27.265408,26.0,2.1758285,0.7252762,0.19,0.0,100,0.12702955,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,53,14,0.0,1,16,0.40979418,0.43974024,0.43974024,0.9750543,0.10591213,0.029946052,0.019354839,0.0,0.0,0.0,-26.659752,26.000002,2.1451623,0.71505415,0.16800001,0.0,125,0.1492624,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,53,15,0.0,1,16,0.43974024,0.46962136,0.46962136,0.9777249,0.10526284,0.029881123,0.019354839,0.0,0.0,0.0,-26.905388,26.000002,2.1510377,0.7170126,0.23200001,0.0,125,0.1466333,,,,,,,,,0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,53,16,0.0,1,16,0.46962136,0.49888927,0.49888927,1.0037912,0.099130824,0.029267922,0.019354839,0.0,0.0,0.0,-26.777369,26.000002,2.2083848,0.7361283,0.136,0.0,125,0.12079136,,,,,,,,,0
