seed,late_g_eff_mean,late_g_raw_mean,late_alpha_g_eff_mean,late_debt_charge_mean,late_margin_mean,late_break_even_alpha_est,late_debt_floor_frac,late_negative_energy_frac,late_debt_level_mean,late_update_u_mean,late_cut_active_frac,late_window_updates
30,0.04373783329166667,0.09903188466346154,0.0031491239969999997,0.005989370704807692,-0.0028402467078076925,0.1369379837557898,0.5705128205128205,1.0,0.5989370767628205,0.0,0.41346153846153844,312
31,0.06106843015705129,0.10162242616025641,0.004396926971307692,0.005965753893910256,-0.0015688269226025635,0.09768965533530122,0.358974358974359,1.0,0.5965753981730769,0.0,0.5737179487179487,312
32,0.12815292150320515,0.12815292150320515,0.00922701034823077,0.0034408148508653846,0.005786195497365385,0.026849289196885992,0.0,1.0,0.34573119565064103,0.01282051282051282,1.0,312
33,0.13519873855769232,0.13519873855769232,0.009734309176153847,0.0032215204469871798,0.0065127887291666665,0.023828036277220774,0.0,1.0,0.32307516093108973,0.01282051282051282,1.0,312
34,0.13403027861858974,0.13403027861858974,0.009650180060538461,0.0032382754174358976,0.006411904643102564,0.02416077509359706,0.0,1.0,0.3229925676057692,0.009615384615384616,1.0,312
35,0.06912030113141025,0.10258233560897437,0.004976661681461538,0.005925724365384615,-0.0009490626839230775,0.08573059243649324,0.24358974358974358,1.0,0.5925677005128205,0.0,0.6474358974358975,312
36,0.059302568214743584,0.10147432736858975,0.004269784911461538,0.005975002990064103,-0.001705218078602565,0.10075454014786867,0.3814102564102564,1.0,0.59750490125,0.0,0.5544871794871795,312
37,0.0617319929551282,0.10112303860576922,0.00444470349276923,0.005970522164743589,-0.001525818671974359,0.09671682184444373,0.3525641025641026,1.0,0.597050711826923,0.0,0.5801282051282052,312
38,0.022042926772435897,0.09452055481089744,0.0015870907276153846,0.005996280787179486,-0.004409190059564101,0.2720274330665417,0.7884615384615384,1.0,0.5996280803846153,0.0,0.21153846153846154,312
39,0.05773228246474359,0.1004572689102564,0.0041567243374615375,0.005978551038782051,-0.0018218267013205133,0.10355646414002564,0.40384615384615385,1.0,0.5978551117307692,0.0,0.5448717948717948,312
40,0.056210696435897434,0.10080812959615384,0.004047170143384615,0.005977184260897436,-0.0019300141175128205,0.10633535323145844,0.4198717948717949,1.0,0.5977275697115384,0.0,0.5288461538461539,312
41,0.0744899725,0.10348737774038462,0.00536327802,0.005933915854807692,-0.0005706378348076923,0.0796605993485592,0.1794871794871795,1.0,0.5932793678525641,0.0,0.6955128205128205,312
