mechanism_tag,mechanism,alpha,seed,update,update_u,update_counter,energy_E_pre,energy_E_post,funding_z,funding_g,funding_g_raw,funding_cut_active,funding_income,funding_alpha_eff,episode_return_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,vartd_VarTD,depr_F,depr_F_post,env_steps
hardzero_plus_depr__c0p54__z1p10__lam0p010__nu0p50__psi0p75,hardzero_plus_depr,0.01,39,0,1.0,1,1.0,0.4609306,1.0312365,0.09306009,0.09306009,1.0,0.0009306009,0.01,-27.434998,2.2687657,0.75625527,0.14999999,0.0,0.14993557,0.0,0.0,3200
hardzero_plus_depr__c0p54__z1p10__lam0p010__nu0p50__psi0p75,hardzero_plus_depr,0.01,39,1,0.0,1,0.4609306,0.46195307,0.99034107,0.102248944,0.102248944,1.0,0.0010224894,0.01,-25.956192,2.178794,0.72626466,0.18400002,0.0,0.14349915,0.0,0.01,6400
hardzero_plus_depr__c0p54__z1p10__lam0p010__nu0p50__psi0p75,hardzero_plus_depr,0.01,39,2,0.0,1,0.46195307,0.46281776,1.059887,0.087119,0.087119,1.0,0.00086468045,0.00992528,-27.824345,2.331798,0.777266,0.15200001,0.0,0.16884239,0.01,0.02,9600
hardzero_plus_depr__c0p54__z1p10__lam0p010__nu0p50__psi0p75,hardzero_plus_depr,0.01,39,3,0.0,1,0.46281776,0.46376035,1.0191605,0.095684044,0.095684044,1.0,0.00094259495,0.0098511195,-28.626385,2.242198,0.74739933,0.208,0.0,0.12685628,0.02,0.03,12800
hardzero_plus_depr__c0p54__z1p10__lam0p010__nu0p50__psi0p75,hardzero_plus_depr,0.01,39,4,0.0,1,0.46376035,0.4647897,0.9776742,0.10527514,0.10527514,1.0,0.0010293289,0.0097775115,-25.679977,2.150926,0.7169754,0.14400001,0.0,0.13222295,0.03,0.04,16000
hardzero_plus_depr__c0p54__z1p10__lam0p010__nu0p50__psi0p75,hardzero_plus_depr,0.01,39,5,0.0,1,0.4647897,0.46571448,1.0209205,0.09529705,0.09529705,1.0,0.00092480605,0.009704456,-26.15458,2.24607,0.74869,0.120000005,0.0,0.13187034,0.04,0.049999997,19200
hardzero_plus_depr__c0p54__z1p10__lam0p010__nu0p50__psi0p75,hardzero_plus_depr,0.01,39,6,0.0,1,0.46571448,0.4665277,1.0735103,0.08442863,0.08442863,1.0,0.00081321184,0.009631944,-27.573233,2.3617697,0.7872566,0.16000001,0.0,0.14411533,0.049999997,0.059999995,22400
hardzero_plus_depr__c0p54__z1p10__lam0p010__nu0p50__psi0p75,hardzero_plus_depr,0.01,39,7,0.0,1,0.4665277,0.46742463,1.0277045,0.093820006,0.093820006,1.0,0.0008969169,0.009559975,-27.901098,2.260995,0.753665,0.14400001,0.0,0.15414624,0.059999995,0.06999999,25600
hardzero_plus_depr__c0p54__z1p10__lam0p010__nu0p50__psi0p75,hardzero_plus_depr,0.01,39,8,0.0,1,0.46742463,0.46826035,1.0551465,0.08807518,0.08807518,1.0,0.0008357052,0.0094885435,-27.718729,2.3213685,0.7737895,0.096,0.0,0.13141693,0.06999999,0.07999999,28800
hardzero_plus_depr__c0p54__z1p10__lam0p010__nu0p50__psi0p75,hardzero_plus_depr,0.01,39,9,0.0,1,0.46826035,0.46907485,1.0630507,0.08648668,0.08648668,1.0,0.0008145009,0.009417646,-29.02969,2.3387585,0.7795862,0.14400001,0.0,0.17441674,0.07999999,0.08999999,32000
hardzero_plus_depr__c0p54__z1p10__lam0p010__nu0p50__psi0p75,hardzero_plus_depr,0.01,39,10,0.0,1,0.46907485,0.47000873,1.000397,0.09990863,0.09990863,1.0,0.0009338736,0.009347277,-26.929127,2.2009172,0.7336391,0.192,0.0,0.13204363,0.08999999,0.09999999,35200
hardzero_plus_depr__c0p54__z1p10__lam0p010__nu0p50__psi0p75,hardzero_plus_depr,0.01,39,11,0.0,1,0.47000873,0.47090274,1.0160794,0.09636527,0.09636527,1.0,0.0008940226,0.009277435,-27.055298,2.2354193,0.7451398,0.112,0.0,0.13026172,0.09999999,0.109999985,38400
