condition,horizon_label,alpha,c_upd,seed,runtime_sec,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_CSR_pre,eval_dbar_post_mean,eval_dbar_pre_mean,eval_occupied_post_mean,eval_occupied_pre_mean,eval_max_tilde_post_mean,eval_max_tilde_pre_mean,eval_episodes_per_env,eval_t_eval,eval_done_per_env_min,eval_done_per_env_max,mean_update_fraction,final_executed_updates,final_energy,final_funding_z,final_funding_g,final_vartd,train_final_return_end_mean,train_final_min_dists_end_mean,train_final_occupied_end_mean,train_final_CSR_train,train_final_dbar_end
fragile_full,full,0.0,0.58,60,2.5722305400122423,100.0,-24.8931827545166,26.0,0.0,0.0,0.6395024657249451,0.6330579519271851,0.2199999988079071,0.17999999225139618,0.9036383032798767,0.8906311392784119,4.0,104.0,4.0,4.0,0.0032051282469183207,1.0,0.42000001668930054,1.040625810623169,0.09106974303722382,0.15623141825199127,-27.873262405395508,2.2894225120544434,0.15200001001358032,0.0,0.763140857219696
fragile_full,full,0.0,0.58,61,2.56338525301544,100.0,-23.962186813354492,26.0,0.0,0.0,0.507946252822876,0.5133053660392761,0.41999998688697815,0.4399999976158142,0.7491061091423035,0.7573227286338806,4.0,104.0,4.0,4.0,0.0032051282469183207,1.0,0.42000001668930054,1.034652590751648,0.09233096241950989,0.1374540627002716,-26.87672996520996,2.2762811183929443,0.15200001001358032,0.0,0.758760392665863
disabled_short,short,0.0,0.6,30,10.55763330499758,100.0,-25.233842849731445,26.0,0.0,0.0,0.6404814720153809,0.6380053758621216,0.23999999463558197,0.19999998807907104,0.9564338326454163,0.9450989961624146,4.0,104.0,4.0,4.0,0.00800000037997961,1.0,0.3999999761581421,0.9960104823112488,0.10092286020517349,0.13312853872776031,-26.0816593170166,2.1912667751312256,0.1600000113248825,0.0,0.7304222583770752
disabled_short,short,0.0,0.6,31,0.9618290929938667,100.0,-24.845096588134766,26.0,0.0,0.009999999776482582,0.6689586043357849,0.665542721748352,0.25,0.25999999046325684,1.0187177658081055,1.0110241174697876,4.0,104.0,4.0,4.0,0.00800000037997961,1.0,0.3999999761581421,1.0615798234939575,0.08678010106086731,0.17489728331565857,-28.015735626220703,2.335522174835205,0.1680000126361847,0.0,0.77850741147995
disabled_short,short,0.0,0.6,32,0.9601529630017467,100.0,-26.76552963256836,26.0,0.0,0.0,0.7406786680221558,0.7376197576522827,0.10999999940395355,0.10999999940395355,1.0135246515274048,1.008365273475647,4.0,104.0,4.0,4.0,0.00800000037997961,1.0,0.3999999761581421,1.0519965887069702,0.0887162834405899,0.17245572805404663,-27.5433292388916,2.314438581466675,0.20000000298023224,0.0,0.7714795470237732
disabled_short,short,0.0,0.6,33,0.9620799130061641,100.0,-25.359060287475586,26.0,0.0,0.0,0.6269007921218872,0.6283268928527832,0.32999998331069946,0.25999999046325684,0.9257553815841675,0.924391508102417,4.0,104.0,4.0,4.0,0.00800000037997961,1.0,0.3999999761581421,1.0682718753814697,0.08545316010713577,0.20461787283420563,-28.082782745361328,2.3502449989318848,0.09600000083446503,0.0,0.7834150195121765
disabled_short,short,0.0,0.6,34,0.9612118060176726,100.0,-28.71475601196289,26.0,0.0,0.0,0.7639579772949219,0.7662791609764099,0.17999999225139618,0.17000000178813934,1.1588743925094604,1.148382544517517,4.0,104.0,4.0,4.0,0.00800000037997961,1.0,0.3999999761581421,1.0370433330535889,0.09182409942150116,0.13817279040813446,-27.18588638305664,2.281540870666504,0.12800000607967377,0.0,0.7605136632919312
disabled_short,short,0.0,0.6,35,0.9588482569961343,100.0,-26.198461532592773,26.0,0.0,0.0,0.6914283633232117,0.684353768825531,0.22999998927116394,0.2800000011920929,0.9826812744140625,0.9817982912063599,4.0,104.0,4.0,4.0,0.00800000037997961,1.0,0.3999999761581421,1.0170150995254517,0.09615789353847504,0.14201891422271729,-27.385305404663086,2.2374777793884277,0.1680000126361847,0.0,0.7458259463310242
disabled_short,short,0.0,0.6,36,0.9626126980001573,100.0,-24.077821731567383,26.0,0.009999999776482582,0.0,0.609361469745636,0.6114078760147095,0.29999998211860657,0.3100000023841858,0.8830616474151611,0.8867604732513428,4.0,104.0,4.0,4.0,0.00800000037997961,1.0,0.3999999761581421,1.1092212200164795,0.07776404172182083,0.20347285270690918,-28.759572982788086,2.440335512161255,0.1600000113248825,0.0,0.8134452104568481
disabled_short,short,0.0,0.6,37,0.9619350679859053,100.0,-24.280658721923828,26.0,0.009999999776482582,0.0,0.5301930904388428,0.5287474393844604,0.35999998450279236,0.32999998331069946,0.7777040004730225,0.771553099155426,4.0,104.0,4.0,4.0,0.00800000037997961,1.0,0.3999999761581421,1.0443322658538818,0.09029582887887955,0.15108002722263336,-27.957719802856445,2.297576904296875,0.0560000017285347,0.0,0.7658590078353882
disabled_short,short,0.0,0.6,38,0.96489242700045,100.0,-28.925975799560547,26.0,0.0,0.0,0.8532305955886841,0.8467316627502441,0.08999999612569809,0.07000000029802322,1.2240411043167114,1.2147915363311768,4.0,104.0,4.0,4.0,0.00800000037997961,1.0,0.3999999761581421,1.08148992061615,0.08289150893688202,0.15572278201580048,-27.862003326416016,2.3793253898620605,0.14400000870227814,0.0,0.7931084632873535
disabled_short,short,0.0,0.6,39,0.9633225880097598,100.0,-24.551103591918945,26.0,0.0,0.0,0.6093488931655884,0.6079915761947632,0.25,0.22999998927116394,0.8784109354019165,0.8780871629714966,4.0,104.0,4.0,4.0,0.00800000037997961,1.0,0.3999999761581421,0.9636650681495667,0.1087263748049736,0.16528810560703278,-26.576122283935547,2.120105504989624,0.17600001394748688,0.0,0.7067018747329712
disabled_short,short,0.0,0.6,40,0.9612608390161768,100.0,-36.355892181396484,26.0,0.0,0.0,1.3912744522094727,1.3383702039718628,0.03999999910593033,0.03999999910593033,1.751515507698059,1.6983227729797363,4.0,104.0,4.0,4.0,0.00800000037997961,1.0,0.3999999761581421,1.0042352676391602,0.099029541015625,0.14335033297538757,-27.386112213134766,2.2093617916107178,0.14400000870227814,0.0,0.7364539504051208
disabled_short,short,0.0,0.6,41,1.0266377920052037,100.0,-25.158132553100586,26.0,0.0,0.0,0.6502990126609802,0.6503030061721802,0.25,0.2800000011920929,0.983307957649231,0.9808200597763062,4.0,104.0,4.0,4.0,0.00800000037997961,1.0,0.3999999761581421,0.9987949132919312,0.1002778559923172,0.13207614421844482,-27.010438919067383,2.197392702102661,0.18400001525878906,0.0,0.7324642539024353
disabled_short,short,0.0,0.6,42,1.038792895997176,100.0,-24.880340576171875,26.0,0.0,0.0,0.6715608835220337,0.6710802316665649,0.2199999988079071,0.2199999988079071,0.9266185760498047,0.920913815498352,4.0,104.0,4.0,4.0,0.00800000037997961,1.0,0.3999999761581421,0.9860201478004456,0.10327135026454926,0.16031888127326965,-27.20673179626465,2.16928768157959,0.14400000870227814,0.0,0.7230958938598633
disabled_short,short,0.0,0.6,43,1.0384813849814236,100.0,-24.163192749023438,26.0,0.009999999776482582,0.0,0.6202503442764282,0.6145790815353394,0.28999999165534973,0.28999999165534973,0.9059420824050903,0.9022947549819946,4.0,104.0,4.0,4.0,0.00800000037997961,1.0,0.3999999761581421,1.0234496593475342,0.09474368393421173,0.13562989234924316,-27.346906661987305,2.251634120941162,0.10400000214576721,0.0,0.7505447268486023
disabled_short,short,0.0,0.6,44,1.0345766690152232,100.0,-25.034774780273438,26.0,0.0,0.0,0.6555057764053345,0.6475147604942322,0.20999999344348907,0.22999998927116394,0.9286739230155945,0.9246689677238464,4.0,104.0,4.0,4.0,0.00800000037997961,1.0,0.3999999761581421,1.0649338960647583,0.08611246943473816,0.15524663031101227,-27.555912017822266,2.3429012298583984,0.1680000126361847,0.0,0.780967116355896
disabled_short,short,0.0,0.6,45,1.0376938090194017,100.0,-23.516733169555664,26.0,0.0,0.009999999776482582,0.6019315123558044,0.600662350654602,0.22999998927116394,0.23999999463558197,0.8608788251876831,0.8554064035415649,4.0,104.0,4.0,4.0,0.00800000037997961,1.0,0.3999999761581421,1.0379403829574585,0.09163463860750198,0.1510402262210846,-28.0457706451416,2.2835144996643066,0.19200000166893005,0.0,0.7611715197563171
disabled_short,short,0.0,0.6,46,1.0348328539985232,100.0,-26.651439666748047,26.0,0.0,0.0,0.7179312705993652,0.7126941084861755,0.2199999988079071,0.23999999463558197,1.0167306661605835,1.0077317953109741,4.0,104.0,4.0,4.0,0.00800000037997961,1.0,0.3999999761581421,1.05471670627594,0.0881623700261116,0.1616063416004181,-28.497350692749023,2.320423126220703,0.15200001001358032,0.0,0.773474395275116
disabled_short,short,0.0,0.6,47,1.0377680259989575,100.0,-26.912643432617188,26.0,0.0,0.0,0.7709212303161621,0.7629770040512085,0.25,0.2199999988079071,1.0818794965744019,1.0737899541854858,4.0,104.0,4.0,4.0,0.00800000037997961,1.0,0.3999999761581421,1.0390654802322388,0.09139754623174667,0.15578965842723846,-27.247329711914062,2.285989761352539,0.15200001001358032,0.0,0.7619966268539429
disabled_short,short,0.0,0.6,48,1.036694191978313,100.0,-35.42801284790039,26.0,0.0,0.0,1.2734110355377197,1.2385270595550537,0.04999999701976776,0.07000000029802322,1.7045894861221313,1.668043613433838,4.0,104.0,4.0,4.0,0.00800000037997961,1.0,0.3999999761581421,1.071107268333435,0.08489706367254257,0.159262552857399,-28.13259506225586,2.356482982635498,0.1680000126361847,0.0,0.785494327545166
disabled_short,short,0.0,0.6,49,1.0259745249932166,100.0,-33.05596923828125,26.0,0.0,0.0,1.1433069705963135,1.1211118698120117,0.07000000029802322,0.07999999821186066,1.5419715642929077,1.5145933628082275,4.0,104.0,4.0,4.0,0.00800000037997961,1.0,0.3999999761581421,1.072211503982544,0.08468148857355118,0.15569698810577393,-27.7257137298584,2.358912467956543,0.12000000476837158,0.0,0.7863041758537292
disabled_short,short,0.0,0.6,50,0.9973246819863562,100.0,-35.27628707885742,26.0,0.0,0.0,1.1021366119384766,1.0991495847702026,0.09999999403953552,0.07000000029802322,1.5191160440444946,1.5168997049331665,4.0,104.0,4.0,4.0,0.00800000037997961,1.0,0.3999999761581421,1.0627015829086304,0.08655623346567154,0.15741443634033203,-28.736984252929688,2.3379900455474854,0.13600000739097595,0.0,0.7793300151824951
disabled_short,short,0.0,0.6,51,0.9949469230195973,100.0,-26.383329391479492,26.0,0.0,0.0,0.7152173519134521,0.7133554220199585,0.1899999976158142,0.19999998807907104,1.029421329498291,1.0263257026672363,4.0,104.0,4.0,4.0,0.00800000037997961,1.0,0.3999999761581421,1.06674063205719,0.08575497567653656,0.18932414054870605,-28.443450927734375,2.3468761444091797,0.14400000870227814,0.0,0.7822920680046082
disabled_short,short,0.0,0.6,52,0.9991279309906531,100.0,-24.347646713256836,26.0,0.0,0.0,0.6196885108947754,0.6145979166030884,0.3700000047683716,0.3499999940395355,0.9437630772590637,0.9380981922149658,4.0,104.0,4.0,4.0,0.00800000037997961,1.0,0.3999999761581421,1.0499464273452759,0.08913607895374298,0.19916659593582153,-27.08576011657715,2.3099281787872314,0.15200001001358032,0.0,0.7699760794639587
disabled_short,short,0.0,0.6,53,0.9976304630108643,100.0,-27.798458099365234,26.0,0.0,0.0,0.7791838645935059,0.7755285501480103,0.17000000178813934,0.19999998807907104,1.1686639785766602,1.1727280616760254,4.0,104.0,4.0,4.0,0.00800000037997961,1.0,0.3999999761581421,1.0772180557250977,0.08371087908744812,0.16930601000785828,-28.43942642211914,2.369926929473877,0.1600000113248825,0.0,0.789975643157959
disabled_short,short,0.0,0.6,54,0.9972807919839397,100.0,-24.898271560668945,26.0,0.0,0.0,0.6521340608596802,0.647182047367096,0.19999998807907104,0.19999998807907104,0.9350491166114807,0.9272568821907043,4.0,104.0,4.0,4.0,0.00800000037997961,1.0,0.3999999761581421,1.060662031173706,0.08696369081735611,0.17769598960876465,-27.867528915405273,2.333503007888794,0.14400000870227814,0.0,0.7778343558311462
disabled_short,short,0.0,0.6,55,0.9981719439965673,100.0,-24.95185661315918,26.0,0.0,0.009999999776482582,0.5965869426727295,0.5875489711761475,0.3199999928474426,0.3499999940395355,0.891627848148346,0.87246173620224,4.0,104.0,4.0,4.0,0.00800000037997961,1.0,0.3999999761581421,1.0876201391220093,0.08172968029975891,0.18075031042099,-28.572162628173828,2.3928120136260986,0.20000000298023224,0.0,0.7976040244102478
disabled_short,short,0.0,0.6,56,0.9951629549905192,100.0,-22.77934455871582,26.0,0.0,0.0,0.4831784963607788,0.48689088225364685,0.4599999785423279,0.4699999988079071,0.7066014409065247,0.7103898525238037,4.0,104.0,4.0,4.0,0.00800000037997961,1.0,0.3999999761581421,1.018472671508789,0.09583570808172226,0.19563643634319305,-26.41071128845215,2.240684747695923,0.15200001001358032,0.0,0.7468949556350708
disabled_short,short,0.0,0.6,57,0.991053234989522,100.0,-24.961164474487305,26.0,0.0,0.0,0.6562889814376831,0.6512355208396912,0.1899999976158142,0.23999999463558197,0.9349647164344788,0.936609148979187,4.0,104.0,4.0,4.0,0.00800000037997961,1.0,0.3999999761581421,0.9969178438186646,0.10071221739053726,0.14321617782115936,-26.514511108398438,2.193263053894043,0.18400001525878906,0.0,0.7310876846313477
disabled_short,short,0.0,0.6,58,0.9950826210260857,100.0,-24.260860443115234,26.0,0.0,0.0,0.5423255562782288,0.543836236000061,0.3700000047683716,0.4099999964237213,0.8444926142692566,0.8521113991737366,4.0,104.0,4.0,4.0,0.00800000037997961,1.0,0.3999999761581421,0.9457095861434937,0.11331578344106674,0.12778519093990326,-25.64370346069336,2.0806026458740234,0.20800000429153442,0.0,0.693534255027771
disabled_short,short,0.0,0.6,59,0.9902205950056668,100.0,-34.16682434082031,26.0,0.0,0.0,1.0930383205413818,1.079988956451416,0.03999999910593033,0.03999999910593033,1.4553269147872925,1.4394713640213013,4.0,104.0,4.0,4.0,0.00800000037997961,1.0,0.3999999761581421,1.0485191345214844,0.08942952007055283,0.13694144785404205,-27.408218383789062,2.306788206100464,0.18400001525878906,0.0,0.7689294219017029
disabled_short,short,0.0,0.6,60,0.9891673230158631,100.0,-24.8931827545166,26.0,0.0,0.0,0.6395024657249451,0.6330579519271851,0.2199999988079071,0.17999999225139618,0.9036383032798767,0.8906311392784119,4.0,104.0,4.0,4.0,0.00800000037997961,1.0,0.3999999761581421,0.9542357325553894,0.11111282557249069,0.13868141174316406,-26.342199325561523,2.099360466003418,0.15200001001358032,0.0,0.6997868418693542
disabled_short,short,0.0,0.6,61,0.9885471420129761,100.0,-23.962186813354492,26.0,0.0,0.0,0.507946252822876,0.5133053660392761,0.41999998688697815,0.4399999976158142,0.7491061091423035,0.7573227286338806,4.0,104.0,4.0,4.0,0.00800000037997961,1.0,0.3999999761581421,0.9984413981437683,0.10035952925682068,0.13779424130916595,-26.70524024963379,2.196614980697632,0.20000000298023224,0.0,0.7322050333023071
