alpha,family,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,seed,runtime_sec,support_mode,support_total,borrow_limit,borrow_interest,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_dbar_post_mean,eval_occupied_post_mean,eval_episodes_per_env,eval_t_eval,mean_update_fraction,final_update_counter,final_energy_E_post,final_depr_F_post,final_vartd_VarTD,total_support_s,total_debt_charge,max_debt_level_post
0.192,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,30,23.693452798994258,none,0.0,0.6,0.01,100.0,-23.121000289916992,26.0,0.0,0.49081504344940186,0.4399999976158142,4.0,104.0,0.04479999840259552,56.0,-0.19967709481716156,0.0,5.761407852172852,0.0,3.6701748371124268,0.5959950685501099
0.192,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,31,10.668887843959965,none,0.0,0.6,0.01,100.0,-20.790985107421875,26.0,0.0,0.513405442237854,0.32999998331069946,4.0,104.0,0.04399999976158142,55.0,-0.4371369779109955,0.0,5.087619304656982,0.0,3.6196982860565186,0.5823468565940857
0.192,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,32,10.673039001994766,none,0.0,0.6,0.01,100.0,-22.042537689208984,26.0,0.009999999776482582,0.4722007215023041,0.4399999976158142,4.0,104.0,0.04399999976158142,55.0,-0.20675663650035858,0.0,5.482635021209717,0.0,3.6135270595550537,0.5861333012580872
0.192,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,33,10.681742156040855,none,0.0,0.6,0.01,100.0,-22.247915267944336,26.0,0.0,0.5357167720794678,0.25,4.0,104.0,0.04879999905824661,61.0,-0.35456517338752747,0.0,5.412270545959473,0.0,3.632082462310791,0.5971172451972961
0.192,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,34,10.680643463972956,none,0.0,0.6,0.01,100.0,-22.75000762939453,26.0,0.0,0.48692387342453003,0.38999998569488525,4.0,104.0,0.04479999840259552,56.0,-0.11142926663160324,0.0,5.556677341461182,0.0,3.5914478302001953,0.5867355465888977
0.192,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,35,10.678913140902296,none,0.0,0.6,0.01,100.0,-22.818126678466797,26.0,0.0,0.49747657775878906,0.4699999988079071,4.0,104.0,0.04399999976158142,55.0,-0.23576246201992035,0.0,5.2010016441345215,0.0,3.6103410720825195,0.5887985229492188
0.192,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,36,10.707255984074436,none,0.0,0.6,0.01,100.0,-23.61946678161621,26.0,0.009999999776482582,0.49622493982315063,0.44999998807907104,4.0,104.0,0.04560000076889992,57.0,-0.25955796241760254,0.0,5.264651298522949,0.0,3.569972038269043,0.6000000238418579
0.192,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,37,10.68290001701098,none,0.0,0.6,0.01,100.0,-22.083709716796875,26.0,0.0,0.48529571294784546,0.44999998807907104,4.0,104.0,0.04639999940991402,58.0,-0.10544934868812561,0.0,5.393633842468262,0.0,3.60373592376709,0.5731923580169678
0.192,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,38,10.66486947296653,none,0.0,0.6,0.01,100.0,-21.523895263671875,26.0,0.009999999776482582,0.4755253195762634,0.429999977350235,4.0,104.0,0.03920000046491623,49.0,-0.5050221085548401,0.0,4.987873554229736,0.0,3.5756471157073975,0.5888055562973022
0.192,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,39,10.670580055913888,none,0.0,0.6,0.01,100.0,-22.573532104492188,26.0,0.0,0.4752745032310486,0.44999998807907104,4.0,104.0,0.04639999940991402,58.0,-0.5271007418632507,0.0,5.386350631713867,0.0,3.607449531555176,0.5997036099433899
0.192,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,40,10.684515652013943,none,0.0,0.6,0.01,100.0,-23.181835174560547,26.0,0.0,0.4731230139732361,0.3700000047683716,4.0,104.0,0.04399999976158142,55.0,-0.08301325142383575,0.0,5.465512752532959,0.0,3.6026484966278076,0.6000000238418579
0.192,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,41,10.663777095964178,none,0.0,0.6,0.01,100.0,-23.16796875,26.0,0.0,0.47720572352409363,0.44999998807907104,4.0,104.0,0.03920000046491623,49.0,-0.5021499395370483,0.0,4.932666301727295,0.0,3.826035976409912,0.6000000238418579
0.192,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,42,10.69129316310864,none,0.0,0.6,0.01,100.0,-21.369117736816406,26.0,0.0,0.5041876435279846,0.3799999952316284,4.0,104.0,0.04639999940991402,58.0,-0.1630551815032959,0.0,5.542875289916992,0.0,3.601233720779419,0.5901269316673279
0.192,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,43,10.70205686497502,none,0.0,0.6,0.01,100.0,-22.828493118286133,26.0,0.0,0.5010999441146851,0.3400000035762787,4.0,104.0,0.04560000076889992,57.0,-0.12741605937480927,0.0,5.5865888595581055,0.0,3.5935418605804443,0.5787473917007446
0.192,borrow,hardzero_only,hardzero_only__c0p58__z1p00__lam0p000__nu0p50__psi0p00,0.58,1.0,0.0,0.5,0.0,44,10.709767171996646,none,0.0,0.6,0.01,100.0,-23.326139450073242,26.0,0.0,0.49772417545318604,0.38999998569488525,4.0,104.0,0.04800000041723251,60.0,0.0018264467362314463,0.0,5.4371795654296875,0.0,3.5633413791656494,0.5885174870491028
