alpha,seed,runtime_sec,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_dbar_post_mean,eval_occupied_post_mean,eval_episodes_per_env,eval_t_eval,final_energy_E_post,final_update_counter,final_funding_g,final_funding_g_raw,final_funding_alpha_eff,final_depr_F_post,final_episode_return_end_mean,final_vartd_VarTD
0.12,30,24.074930750997737,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p10__lam0p030__nu0p50__psi1p00,0.58,1.1,0.03,0.5,1.0,100.0,-22.733150482177734,26.0,0.009999999776482582,0.5315586924552917,0.3700000047683716,4.0,104.0,0.311463862657547,2.0,0.09083174169063568,0.09083174169063568,8.768438747862214e-18,37.18510818481445,-27.451499938964844,0.19257663190364838
0.12,31,10.628805083106272,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p10__lam0p030__nu0p50__psi1p00,0.58,1.1,0.03,0.5,1.0,100.0,-27.667842864990234,26.0,0.0,0.7654478549957275,0.17000000178813934,4.0,104.0,0.30799251794815063,2.0,0.08606467396020889,0.08606467396020889,8.900951427631984e-18,37.170108795166016,-28.271818161010742,0.1259109377861023
0.12,32,10.602873102994636,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p10__lam0p030__nu0p50__psi1p00,0.58,1.1,0.03,0.5,1.0,100.0,-23.6166934967041,26.0,0.009999999776482582,0.5343403220176697,0.3400000035762787,4.0,104.0,0.3012288212776184,2.0,0.09778975695371628,0.09778975695371628,9.310625860888672e-18,37.1251106262207,-26.30436134338379,0.13025866448879242
0.12,33,10.580704382969998,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p10__lam0p030__nu0p50__psi1p00,0.58,1.1,0.03,0.5,1.0,100.0,-23.852895736694336,26.0,0.009999999776482582,0.5180384516716003,0.3799999952316284,4.0,104.0,0.3252052962779999,2.0,0.10989973694086075,0.10989973694086075,8.768438747862214e-18,37.18510818481445,-26.610136032104492,0.11840235441923141
0.12,34,10.573923969059251,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p10__lam0p030__nu0p50__psi1p00,0.58,1.1,0.03,0.5,1.0,100.0,-24.459136962890625,26.0,0.0,0.6377326250076294,0.25,4.0,104.0,0.3053168058395386,2.0,0.0949043408036232,0.0949043408036232,9.03546505730352e-18,37.15510940551758,-26.44248390197754,0.11762630939483643
0.12,35,10.57471368892584,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p10__lam0p030__nu0p50__psi1p00,0.58,1.1,0.03,0.5,1.0,100.0,-25.291698455810547,26.0,0.0,0.6413595676422119,0.3100000023841858,4.0,104.0,0.3199758231639862,2.0,0.10004514455795288,0.10004514455795288,8.768438747862214e-18,37.18510818481445,-27.559293746948242,0.14753451943397522
0.12,36,10.599093582015485,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p10__lam0p030__nu0p50__psi1p00,0.58,1.1,0.03,0.5,1.0,100.0,-24.2320499420166,26.0,0.0,0.5910345911979675,0.2800000011920929,4.0,104.0,0.2946864664554596,2.0,0.0,0.07560304552316666,8.900951427631984e-18,37.170108795166016,-29.00830841064453,0.17263461649417877
0.12,37,10.582126924069598,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p10__lam0p030__nu0p50__psi1p00,0.58,1.1,0.03,0.5,1.0,100.0,-24.59331703186035,26.0,0.0,0.5588825941085815,0.3700000047683716,4.0,104.0,0.3224315643310547,2.0,0.09803047776222229,0.09803047776222229,8.768438747862214e-18,37.18510818481445,-26.86147117614746,0.19114187359809875
0.12,38,10.613927571917884,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p10__lam0p030__nu0p50__psi1p00,0.58,1.1,0.03,0.5,1.0,100.0,-23.37818145751953,26.0,0.0,0.6052011251449585,0.3499999940395355,4.0,104.0,0.28255918622016907,2.0,0.08961653709411621,0.08961653709411621,9.310625860888672e-18,37.1251106262207,-28.07002830505371,0.213443785905838
0.12,39,10.610432657995261,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p10__lam0p030__nu0p50__psi1p00,0.58,1.1,0.03,0.5,1.0,100.0,-23.873754501342773,26.0,0.0,0.5882023572921753,0.3700000047683716,4.0,104.0,0.3082314431667328,2.0,0.0935119166970253,0.0935119166970253,8.63789806667277e-18,37.20010757446289,-26.767091751098633,0.1468539535999298
0.12,40,10.596725211013108,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p10__lam0p030__nu0p50__psi1p00,0.58,1.1,0.03,0.5,1.0,100.0,-24.5305118560791,26.0,0.0,0.5690768361091614,0.25999999046325684,4.0,104.0,0.30737802386283875,2.0,0.0879371240735054,0.0879371240735054,8.768438747862214e-18,37.18510818481445,-28.047630310058594,0.17716273665428162
0.12,41,10.589965563965961,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p10__lam0p030__nu0p50__psi1p00,0.58,1.1,0.03,0.5,1.0,100.0,-27.960384368896484,26.0,0.0,0.7650867700576782,0.20999999344348907,4.0,104.0,0.29218778014183044,2.0,0.09125559777021408,0.09125559777021408,9.03546505730352e-18,37.15510940551758,-28.03621482849121,0.1624804586172104
